Id, FrameVoice, meanProb, stdProb
712.wav,61.0,0.33514583367062045,0.3367099242285437
1622.wav,543.0,0.3438711519001702,0.3811302387111267
1026.wav,46.0,0.2372689229927376,0.3226320487640473
2737.wav,337.0,0.04143421190975605,0.11468428863407253
1653.wav,539.0,0.20037142483997208,0.3130474676777055
738.wav,506.0,0.1313559001755405,0.22219151220035174
637.wav,48.0,0.5961928234652026,0.390585721575125
1347.wav,66.0,0.032068679242994017,0.035295631632268
1544.wav,98.0,0.3126824692900524,0.31949449070818126
2078.wav,40.0,0.3536756392834117,0.4006119061679512
1008.wav,42.0,0.16263462502169837,0.27439328052866835
221.wav,57.0,0.2667380286894764,0.3395227188811562
2850.wav,362.0,0.17911245302383066,0.3361635192287132
2474.wav,59.0,0.27078416463911714,0.3532290492557743
2727.wav,665.0,0.23069946506899078,0.3382112975730244
2298.wav,47.0,0.22096027178449615,0.2978287975264571
2265.wav,871.0,0.0844511829174669,0.17007622087091406
438.wav,781.0,0.32785785096087255,0.3629825941668602
777.wav,44.0,0.29848803316779476,0.3584744133383223
875.wav,809.0,0.20055068861134412,0.3310086871431795
2663.wav,80.0,0.4321383939594822,0.3175281416579103
2037.wav,668.0,0.32695281359491546,0.3830270452624208
755.wav,40.0,0.23701603958753006,0.2811853284929927
527.wav,82.0,0.19276498559068203,0.2483098899471217
1344.wav,499.0,0.15757705026196792,0.25958302413276957
2380.wav,321.0,0.09024399287623429,0.18814629826646542
2470.wav,47.0,0.3968356109522052,0.3536476612291752
2758.wav,567.0,0.12403346508987217,0.22572820922251013
2356.wav,117.0,0.1792613570374114,0.29952182675014416
15.wav,14.0,0.1623089679434164,0.2030797713135352
1179.wav,620.0,0.3012137442283719,0.3775728891612083
154.wav,720.0,0.17017701957477194,0.27352950555121996
2246.wav,638.0,0.15569792845725525,0.27021754538184684
2914.wav,25.0,0.21841308461786196,0.30203864685440573
1743.wav,78.0,0.3501628058976219,0.40624369862102094
1304.wav,718.0,0.23439379683231001,0.33531370607900157
2031.wav,539.0,0.23596989253938477,0.33059922029929206
411.wav,51.0,0.4715652126153095,0.38374102845914376
2840.wav,27.0,0.2590075632600669,0.3456860646445275
2923.wav,399.0,0.12117147819788207,0.22757110863864238
688.wav,375.0,0.1016700185029295,0.20735885033389964
88.wav,703.0,0.2696308176077982,0.36541589486906084
2108.wav,35.0,0.15634010160188744,0.24013702094686282
753.wav,518.0,0.0909971332635178,0.18781203234230265
2115.wav,45.0,0.2692589071214355,0.34296904133877026
2450.wav,682.0,0.1284512578012116,0.22764811719869368
2749.wav,651.0,0.3322711798506256,0.3863128761961676
1118.wav,605.0,0.17325836223005547,0.279466339561241
2485.wav,593.0,0.12363622686401995,0.22466473536298795
429.wav,430.0,0.1238201865243327,0.23272863816809394
52.wav,434.0,0.1645985080316085,0.2972060074624612
77.wav,45.0,0.3971702779509606,0.4250441390940836
1731.wav,866.0,0.302782226686603,0.3948253988378266
2149.wav,395.0,0.10784813358865125,0.22581290552007227
2016.wav,455.0,0.09287051253756592,0.20113417785948184
253.wav,31.0,0.12243730089447037,0.2521858508597942
334.wav,106.0,0.7679664726037596,0.32710530918803876
978.wav,401.0,0.25940370060915297,0.361755610257008
1879.wav,64.0,0.367124808012534,0.3761074764783673
606.wav,625.0,0.2057532646457487,0.3242665149059992
990.wav,825.0,0.3548315816817597,0.3997956823000832
1237.wav,62.0,0.44414343877162765,0.38943468641921536
675.wav,51.0,0.4925584589831903,0.41810995842320886
1884.wav,70.0,0.6691274549415843,0.3927565537802364
2195.wav,65.0,0.3640530146161489,0.40875069604697745
162.wav,312.0,0.03751947934647226,0.12375617148897258
501.wav,40.0,0.2511893800746634,0.33008724667249834
2594.wav,92.0,0.4653743958335651,0.35671853487314376
919.wav,686.0,0.3513096310378022,0.39913358379067587
21.wav,60.0,0.11690166386697087,0.18754053834233492
269.wav,579.0,0.1719460685416925,0.29303153596827036
2283.wav,45.0,0.5652374839006857,0.36503694569074574
2695.wav,69.0,0.30405970683049616,0.3458474098238506
498.wav,580.0,0.31546324541183535,0.37391678989099825
2253.wav,61.0,0.5220751245260592,0.46474505008145645
1049.wav,630.0,0.19449206542816885,0.3152863975883116
2419.wav,71.0,0.5864851677977396,0.3875941580329908
2762.wav,489.0,0.06495564043467422,0.16030502715931103
341.wav,46.0,0.4610649478972435,0.3852097844381683
2013.wav,649.0,0.25378579608434954,0.35440845425927536
2825.wav,579.0,0.08846142869771272,0.19054673918379458
996.wav,0.0,0.010016429525917749,0.013030698761018467
2768.wav,1277.0,0.27114467194046915,0.3729310845005587
2795.wav,469.0,0.18355562577240767,0.28702138417304635
2015.wav,42.0,0.35237299597242583,0.3629974350758304
921.wav,86.0,0.20873910152212702,0.3228830411932104
540.wav,893.0,0.25305021815951356,0.35669268212951005
2417.wav,522.0,0.16235380176377484,0.28175039098375865
494.wav,956.0,0.22978928014618993,0.32904222728640814
2664.wav,678.0,0.2381110931498857,0.3459912199136467
1.wav,814.0,0.20968431884212807,0.3229977813644458
2413.wav,103.0,0.22597892271062092,0.3182317511445265
2551.wav,26.0,0.27320025968062495,0.34292914018190296
2266.wav,437.0,0.19221690277117168,0.3055927497572724
1257.wav,484.0,0.20554964233050604,0.3000702016621878
2022.wav,54.0,0.41669891183518754,0.44035201925281686
1890.wav,426.0,0.225445868976209,0.34425978508340416
2677.wav,102.0,0.7410404686385177,0.3138389172721526
1944.wav,485.0,0.14863397424939254,0.25346485070389785
413.wav,756.0,0.2560309523518748,0.34760348719311407
1256.wav,843.0,0.33663190037721097,0.3845130459479428
1055.wav,44.0,0.44510925929885276,0.4032019136476391
1750.wav,562.0,0.13519314777307653,0.24249155448777895
1290.wav,53.0,0.48755886703618007,0.39940010100798373
801.wav,47.0,0.32718541866496836,0.3850209852826553
233.wav,54.0,0.4899807126364589,0.440966882532895
2205.wav,390.0,0.1250705832197243,0.23395111856344183
530.wav,446.0,0.1525454932949326,0.2663497413075932
470.wav,600.0,0.12545921342788136,0.23320269302785598
1216.wav,58.0,0.5235752903343132,0.4251897050605784
676.wav,468.0,0.14269955586610947,0.2536767074294072
1820.wav,851.0,0.3348990789360193,0.3961615434707817
1513.wav,33.0,0.2315499460232051,0.3149952462852001
2180.wav,77.0,0.38412923913939906,0.41942636040631825
1316.wav,545.0,0.15728632402442236,0.2847176028267205
1562.wav,500.0,0.40157798751760343,0.4228361986422963
864.wav,33.0,0.2664298413627609,0.31925312689969565
1968.wav,422.0,0.12509381547945278,0.24628810155048564
1993.wav,337.0,0.08453859008928234,0.18671424098827685
672.wav,69.0,0.3748103934003422,0.3674182862399555
1736.wav,122.0,0.21067580433153932,0.3242892764086745
983.wav,43.0,0.40800135025329437,0.36304637125796074
81.wav,493.0,0.2422745870533102,0.33520382555270084
1786.wav,337.0,0.13083901214185611,0.2414989127915957
1324.wav,527.0,0.09205676077491523,0.1973310145749756
1797.wav,54.0,0.26154928478458794,0.29966518281983734
2736.wav,79.0,0.3172967725778802,0.3143059562008955
1508.wav,78.0,0.6751762823631692,0.37661012245459174
1990.wav,48.0,0.3505787374780745,0.3747339420178148
2369.wav,663.0,0.1159065003127152,0.23665384083321123
1246.wav,485.0,0.2103124555040033,0.31281425667495416
2039.wav,41.0,0.11960117849964483,0.21746460260925146
2346.wav,42.0,0.22159114697376636,0.29046986291749954
528.wav,58.0,0.4221232230477724,0.3930509184014705
1605.wav,463.0,0.1721558050915843,0.294069685313303
2001.wav,82.0,0.6978877586616515,0.36296507908679143
2852.wav,60.0,0.41471116399764374,0.43664965639758524
845.wav,37.0,0.21406510790836655,0.35197681560723093
1295.wav,504.0,0.23117415232520006,0.33589880493576324
1819.wav,53.0,0.40553161149909894,0.4245261016552363
2531.wav,44.0,0.42978165242379374,0.45044235373555785
2321.wav,33.0,0.3376564536177463,0.4074295271043654
1061.wav,711.0,0.4076909203314371,0.3990113297187735
1607.wav,403.0,0.1326090566178086,0.24709667428788448
132.wav,318.0,0.09158664590418969,0.1955822605140871
1377.wav,62.0,0.5122259899618689,0.40278272342710947
2466.wav,498.0,0.27392500144188686,0.3899311221255864
1048.wav,730.0,0.1751965786102789,0.3024991120958395
333.wav,937.0,0.3131073531106581,0.3699767251004391
467.wav,428.0,0.14145967100762816,0.27034955641528835
2235.wav,463.0,0.1259037116485198,0.25522401881634993
2881.wav,539.0,0.2605500080074144,0.368550674356099
1434.wav,36.0,0.2606458420371764,0.36122305714401004
105.wav,702.0,0.2798522040624136,0.35958499196257
172.wav,54.0,0.4583512390322704,0.4055219411061876
1916.wav,857.0,0.22788879846848806,0.328127586308283
718.wav,186.0,0.06186401035204914,0.1515776922092961
2061.wav,570.0,0.12818817259230028,0.23677057622056183
2508.wav,91.0,0.41785165072009206,0.4151769655764675
1245.wav,651.0,0.08392833794772238,0.193879848832433
838.wav,73.0,0.2681631274972599,0.364550401152917
1965.wav,39.0,0.3529514302472655,0.3602485368902024
2355.wav,831.0,0.2706636377935044,0.35367441666492655
2538.wav,46.0,0.42296327664429617,0.42500473435994035
2771.wav,534.0,0.2536381080144983,0.3449934191109957
1858.wav,561.0,0.2953895280495116,0.36350020989653986
481.wav,86.0,0.21686106934957236,0.3428395579629885
2452.wav,520.0,0.23878712810904756,0.32914682992177213
612.wav,557.0,0.1691305114154509,0.2707927056900104
1298.wav,740.0,0.23461727880642713,0.3320400593361559
420.wav,668.0,0.17234195574025332,0.28121837185226406
2140.wav,218.0,0.0650752187963116,0.1656395303274924
2809.wav,447.0,0.13033448495965577,0.23306585728513105
454.wav,56.0,0.5391181361246965,0.43401301553496907
2837.wav,1121.0,0.14950827230340705,0.28660093780026585
1401.wav,694.0,0.36451146241384536,0.40440425560833
353.wav,1459.0,0.31847942893087294,0.39826631490547515
847.wav,1430.0,0.38649621077342394,0.40240282364732033
2873.wav,65.0,0.37834270289997957,0.42374160615462414
570.wav,684.0,0.4331693640623859,0.4426089755386882
1071.wav,635.0,0.38171638621200427,0.42197301003038973
1251.wav,28.0,0.21434172992851455,0.34912185987881544
1613.wav,36.0,0.3494801334630081,0.38166857367360674
577.wav,715.0,0.245666391921833,0.3417733168505646
50.wav,648.0,0.27933272082285104,0.3777481518034838
63.wav,405.0,0.09871734153671964,0.1957260248372718
2234.wav,667.0,0.24599947484655457,0.34724903467296203
1695.wav,47.0,0.5494871372164335,0.41873236157331273
790.wav,526.0,0.15872446628188622,0.27453936858369454
2049.wav,428.0,0.19132328530408277,0.31872181750628537
324.wav,62.0,0.19676619591991,0.3382381260535228
2280.wav,818.0,0.388120709079254,0.4369031100929764
419.wav,49.0,0.3803062605465784,0.3669286337362943
707.wav,37.0,0.29134293017922164,0.3278789751246765
974.wav,463.0,0.11903962069719383,0.2448215308957828
1415.wav,55.0,0.5011562903985062,0.4414776833336789
2612.wav,605.0,0.24755683590226898,0.3577642482360123
669.wav,547.0,0.18630222364152227,0.32347539011837717
1330.wav,121.0,0.21378728870577315,0.32826731955620514
2547.wav,429.0,0.11337611892423007,0.23662709735757478
2365.wav,73.0,0.4318878966902998,0.41345383490954685
2574.wav,502.0,0.21452665413465924,0.31614740451052203
137.wav,64.0,0.4641147866664455,0.38133837897251655
1970.wav,496.0,0.16285071934330575,0.26346290690372604
2494.wav,716.0,0.23886227002472785,0.3560804374958429
119.wav,53.0,0.24661318672345334,0.30748340701342536
1183.wav,39.0,0.3507753060514116,0.3711796303500439
844.wav,1075.0,0.15047087135184095,0.2686551458364535
1215.wav,346.0,0.08698607558174809,0.193677711497067
2250.wav,628.0,0.2636750142742564,0.3502372313042684
1128.wav,369.0,0.02309210634597552,0.05169392504338276
247.wav,419.0,0.13651421108114087,0.24370008881199182
2342.wav,961.0,0.2934776881468062,0.3618828348472683
2313.wav,50.0,0.2445163175243095,0.30835248781492547
1923.wav,702.0,0.15539382279655478,0.2679758865938669
1913.wav,36.0,0.2325356417060556,0.31754037336382573
215.wav,23.0,0.13540967536091975,0.22264524191782425
2500.wav,51.0,0.4905891144654091,0.45692060340346724
544.wav,58.0,0.4283208225429933,0.3863734062331659
994.wav,79.0,0.22538639481527548,0.2860436843230658
1887.wav,574.0,0.14242849741189298,0.21055462228414548
2517.wav,47.0,0.11330701962274355,0.20467467135340983
2616.wav,33.0,0.1474644731904169,0.2635446064735197
2811.wav,415.0,0.09431820736246556,0.18512434637444503
1709.wav,737.0,0.22925948350022998,0.3461971748722855
343.wav,363.0,0.11389726173773178,0.21926675984977767
587.wav,35.0,0.35055861509298947,0.3892432501203195
881.wav,58.0,0.2455596349967707,0.3397643318012957
964.wav,597.0,0.11637275973799806,0.2276279165388987
2230.wav,516.0,0.2395049932782169,0.3450673767246065
518.wav,35.0,0.38776479019409593,0.38592909570494627
1950.wav,464.0,0.20765567217323128,0.34032274347820174
445.wav,834.0,0.1738140581366424,0.26080287192614443
982.wav,32.0,0.2847414317136835,0.33736096620103
1704.wav,75.0,0.3389070040122861,0.3542733214482931
1967.wav,48.0,0.5001709162896844,0.3817932172660901
2806.wav,753.0,0.21446930036085768,0.2891447844021677
1416.wav,61.0,0.32966690173266106,0.36808892293157786
176.wav,58.0,0.41170588785459955,0.3998081091438744
1579.wav,576.0,0.3152752222899282,0.3877085333870201
2032.wav,70.0,0.5283957760835545,0.43737742345279096
973.wav,583.0,0.29917820574708265,0.3693554116745885
808.wav,33.0,0.4092707352985919,0.41364161140716693
2009.wav,855.0,0.27068152336241547,0.36001958438955733
122.wav,48.0,0.707178266848126,0.38053676046495727
902.wav,32.0,0.28728755603385997,0.31068723473750703
2896.wav,41.0,0.2407910418640058,0.31418671568934625
968.wav,941.0,0.10744621576553533,0.19957800233943976
2596.wav,63.0,0.45585246254900713,0.3744106559456362
2788.wav,572.0,0.17557898576870234,0.28002583004640524
1388.wav,59.0,0.43213349852321964,0.3968426293620351
280.wav,55.0,0.6028438454669175,0.39934825060861345
1165.wav,347.0,0.10257034505964703,0.20684966303152377
1932.wav,532.0,0.1703854834162728,0.27528003138677853
977.wav,65.0,0.4273174336243419,0.4156394758213012
24.wav,549.0,0.193420374427961,0.27700406637396807
956.wav,438.0,0.15284986034340245,0.2730570689966717
1599.wav,416.0,0.16102986574602243,0.29778327816066635
2053.wav,470.0,0.17959962687994122,0.3007875243967894
2357.wav,40.0,0.2410700005846144,0.34385453169218344
197.wav,857.0,0.11121253300148697,0.2147052039431648
339.wav,48.0,0.39951948694151157,0.394746868241002
831.wav,100.0,0.400562413935182,0.3292325316134473
1995.wav,814.0,0.20221865240689815,0.30451033444458947
1305.wav,42.0,0.39602690985022493,0.3464440204979709
908.wav,51.0,0.2861999551514875,0.29136496278717106
1675.wav,513.0,0.21960768915125978,0.31265733159114756
2197.wav,48.0,0.22515936516614388,0.2853996392497745
2430.wav,845.0,0.34355709779826943,0.36147935838938344
315.wav,533.0,0.20499195653881533,0.29536629041721213
1496.wav,56.0,0.2274611388989851,0.34944174203054257
605.wav,47.0,0.5815722789929691,0.40796938522422393
1204.wav,433.0,0.1183097690581887,0.23035302428982152
770.wav,741.0,0.14794945393625047,0.2674908049777997
2288.wav,508.0,0.12704106842794755,0.23296993473018693
522.wav,724.0,0.21494676323939535,0.30564028451077113
2514.wav,592.0,0.25170645952991066,0.3374487455769574
1641.wav,678.0,0.1843701732498454,0.2996236793592295
312.wav,939.0,0.22866777831536644,0.33148204031586176
1459.wav,633.0,0.18868417928263947,0.31475023032668437
1836.wav,39.0,0.5467213874880821,0.39344921933497545
226.wav,574.0,0.12524133754090871,0.22949376384395637
1147.wav,1370.0,0.39512173789687416,0.42905512328904455
85.wav,42.0,0.3385464353316615,0.3336548987380644
2245.wav,102.0,0.3665390775098387,0.3764361408491078
2557.wav,33.0,0.33645481523212534,0.36822309858191904
1692.wav,52.0,0.7006748613090813,0.3698815234629981
2919.wav,22.0,0.2381409731673547,0.3483588307137752
401.wav,42.0,0.4767438424369447,0.40401401455782415
165.wav,649.0,0.4167061583835053,0.40947726165436915
2529.wav,912.0,0.1942721254355139,0.3125062716470354
1658.wav,144.0,0.15224979992035984,0.24927346901170053
1495.wav,654.0,0.11982275805543198,0.21482444009760004
2753.wav,673.0,0.2972716105137668,0.37735164268303173
398.wav,358.0,0.06174058123428851,0.14331516495083746
310.wav,59.0,0.2132854826624648,0.30717665268800576
2683.wav,27.0,0.186760829274105,0.24886536217180966
2439.wav,671.0,0.38005237755494586,0.4272593291421709
2384.wav,462.0,0.17004284619194696,0.2932058433905545
2576.wav,682.0,0.32221378710394566,0.38564791554330535
2486.wav,47.0,0.22538119455801836,0.32687257011800663
1914.wav,46.0,0.37333111694225546,0.41745943477765163
2734.wav,58.0,0.32967032118847645,0.36248263113292084
2832.wav,588.0,0.24020400863429903,0.33454801126401423
390.wav,56.0,0.6193474437177227,0.4199178494559917
2328.wav,569.0,0.12273297597330049,0.2389601534768468
254.wav,472.0,0.1926186134885993,0.3201718062927889
818.wav,166.0,0.06515458505953681,0.17493643333291223
306.wav,637.0,0.22514557666252116,0.30068788052992007
2453.wav,37.0,0.48607558820680535,0.39853744732057295
2199.wav,41.0,0.4304010267147588,0.41146071872439566
1912.wav,659.0,0.3207726515502631,0.37843528364069307
2396.wav,51.0,0.5436326729409919,0.4013162179368319
2332.wav,491.0,0.12711669217140772,0.25045992379995374
2407.wav,44.0,0.2533119569433363,0.3470066438031058
1160.wav,61.0,0.22608550541984201,0.34837744091103984
809.wav,92.0,0.4134234802721177,0.3562580503200744
2071.wav,889.0,0.2647147995828515,0.37437255138852854
164.wav,43.0,0.17434767468599555,0.2371353322055799
1796.wav,37.0,0.41259017735926945,0.40021245835964325
1594.wav,174.0,0.04200228538468028,0.10886329101287857
447.wav,49.0,0.6318558398962026,0.4047555309678237
2645.wav,464.0,0.13781953661011093,0.2573279548281524
654.wav,684.0,0.2540867689782516,0.3487327746254887
2315.wav,651.0,0.20730634083128405,0.32911396842773377
2207.wav,504.0,0.160549307316924,0.28330759136411177
2752.wav,263.0,0.08231182922597144,0.2096991928690317
2614.wav,1465.0,0.31891053364694183,0.41523095689529554
882.wav,455.0,0.092714370751456,0.1955712040148732
2836.wav,665.0,0.36591986475368354,0.41515295035102884
2676.wav,459.0,0.12126878035106915,0.22820460113390098
1404.wav,262.0,0.054627109162697564,0.1379817687280148
2120.wav,506.0,0.12176826978101407,0.23976536997963188
174.wav,59.0,0.5130066505076235,0.4536046557050976
289.wav,120.0,0.2516175420367912,0.2613083738251022
1155.wav,29.0,0.15189202884482314,0.24919266633368367
1438.wav,247.0,0.07824617561896567,0.17938292509758488
2112.wav,39.0,0.2521380641343477,0.2815006137343384
2124.wav,547.0,0.18258071602106382,0.3018432849587048
2724.wav,561.0,0.23989691706191257,0.34541256923310165
376.wav,357.0,0.05716508420636936,0.12417135913306589
202.wav,399.0,0.1387589855900595,0.2576270768619361
311.wav,42.0,0.3185612305102272,0.3503383600081382
1403.wav,59.0,0.6081358789330333,0.42259405578782366
1062.wav,56.0,0.27215832692442293,0.3532094258585341
2174.wav,555.0,0.22740041000185787,0.3459275476229716
2925.wav,58.0,0.28747162715779173,0.3400564527130718
1749.wav,38.0,0.2443643797173532,0.321029776915625
2007.wav,487.0,0.10210696703922993,0.20376420342707455
104.wav,37.0,0.26010624957163453,0.3381376466384476
2810.wav,479.0,0.1911962742352251,0.3027156299327191
848.wav,369.0,0.09535587968789484,0.1960109950670987
2350.wav,44.0,0.4468807990514672,0.40222219935679915
2073.wav,436.0,0.14416808060019143,0.2707703908226286
299.wav,657.0,0.17718481168712644,0.30284679391615915
2273.wav,401.0,0.12461399595308394,0.2237427696302218
1586.wav,650.0,0.19519708434496252,0.29793974861793343
1869.wav,1594.0,0.17212678646157076,0.282520311104333
1587.wav,618.0,0.23270221877751604,0.3395243853414649
250.wav,46.0,0.2720312542868674,0.3559844718202578
355.wav,41.0,0.31353376574925623,0.37933929855157567
899.wav,79.0,0.3743938349642764,0.3878763251886788
723.wav,402.0,0.0687555222659156,0.15568143481530136
1217.wav,764.0,0.15687837928600484,0.28278623280754117
1086.wav,72.0,0.4515870141924241,0.37825661951976547
1868.wav,530.0,0.20200365481368412,0.2986671822380757
1395.wav,1096.0,0.2919652333517434,0.36029540428527707
2090.wav,60.0,0.7080874681592593,0.3733794248972896
1099.wav,557.0,0.30512903588969476,0.3543379697496357
416.wav,57.0,0.2324556706791411,0.34976944648057806
1340.wav,418.0,0.08970041330982162,0.2093137182131423
1985.wav,87.0,0.41813640324688034,0.4111569448758387
2767.wav,683.0,0.18407379488328568,0.3097158900914136
455.wav,615.0,0.2870531352558307,0.3654109323142568
2227.wav,72.0,0.14119569702420348,0.19967923998853443
1308.wav,496.0,0.13039921876382002,0.24030663636590294
2718.wav,35.0,0.23677657419492104,0.3280050640251876
2507.wav,80.0,0.5806308702262667,0.3851314363490099
1639.wav,682.0,0.30154650355894397,0.38949332671903664
1614.wav,694.0,0.3842633802284402,0.4322876853471155
2792.wav,50.0,0.5614984009902135,0.39259942071403986
2851.wav,595.0,0.16467979282182757,0.2900787871039908
858.wav,543.0,0.25292962549197706,0.3312005046746986
2892.wav,730.0,0.34387063044650534,0.41039312695150454
1518.wav,495.0,0.1947740374184315,0.3107290594262797
657.wav,39.0,0.39930498541325044,0.4173072712398975
1996.wav,599.0,0.27150145507668444,0.3709562726046055
1348.wav,34.0,0.2690832117097618,0.3392951644254157
2317.wav,39.0,0.11137391096319497,0.1979968742377465
2397.wav,634.0,0.21098220722005032,0.3087501771733035
876.wav,43.0,0.3334838677125197,0.31426063967464485
1267.wav,83.0,0.3523789210663432,0.37774331417890433
120.wav,608.0,0.2689206499442497,0.33199558037405574
704.wav,70.0,0.30559586412399276,0.38939310219815954
2897.wav,826.0,0.20800986697935095,0.31822421418548114
1847.wav,887.0,0.22880409002228047,0.3343968479771792
826.wav,63.0,0.34887163446840835,0.3690254016507177
1784.wav,587.0,0.1318590481885104,0.21046132695723221
35.wav,50.0,0.37848945141687207,0.35570883554245986
1941.wav,910.0,0.3458153274472014,0.3891080303237545
841.wav,1040.0,0.3335078534134267,0.3982344365853413
526.wav,792.0,0.23569129558454774,0.31531521755372477
924.wav,507.0,0.12625631129068735,0.23334188226498367
2119.wav,95.0,0.6860976896276388,0.3766215782474739
2503.wav,831.0,0.2536405959301758,0.3416426641195462
2926.wav,630.0,0.29433682954610396,0.37751597517040764
822.wav,81.0,0.5124915613682013,0.40297774563643607
2479.wav,585.0,0.22380347344296625,0.3369042761631665
1582.wav,404.0,0.14921990127441523,0.27170410355724733
27.wav,691.0,0.3203996282548474,0.3749384011076048
1691.wav,85.0,0.2516332314188781,0.3503051667742756
1814.wav,55.0,0.39612224600825513,0.38847540859962654
1963.wav,64.0,0.3130289532332692,0.37188090731406537
607.wav,35.0,0.21470027024279514,0.2553724661789638
2504.wav,50.0,0.3415111794821935,0.36936168038892514
1358.wav,81.0,0.3579195665307455,0.36328778094808684
962.wav,108.0,0.3943636101607108,0.40507253022471795
469.wav,89.0,0.16468950898622123,0.25033449630762894
1922.wav,73.0,0.4247227534581499,0.3879258326776652
2803.wav,41.0,0.31554828971609356,0.39044401618841457
2142.wav,44.0,0.4148966504426514,0.4121828777985025
2930.wav,39.0,0.25490785893694046,0.27593674638788285
1105.wav,620.0,0.2203693291726412,0.33539552587107857
1394.wav,542.0,0.14371439189491003,0.25283502121564777
732.wav,62.0,0.493689275561082,0.4123680118549847
1054.wav,73.0,0.4904034628228079,0.3567736443701771
2842.wav,27.0,0.1520426003989389,0.24991334677796156
362.wav,37.0,0.24437993707340838,0.34209974415874506
1498.wav,79.0,0.5033690066715819,0.3407209939761264
2029.wav,46.0,0.5159285711051862,0.4299999121100437
2041.wav,51.0,0.708442659509295,0.3823728928367544
412.wav,44.0,0.48909462734311515,0.4076278585521477
2231.wav,56.0,0.31905085669491423,0.3457892782244957
1411.wav,39.0,0.4252381148268017,0.40695771765497907
1507.wav,39.0,0.41787006865992643,0.39663040348332146
1647.wav,47.0,0.3082617939028826,0.3229893840661025
42.wav,878.0,0.2632422506617656,0.36041139872261313
628.wav,427.0,0.1943614890207588,0.32624978534099597
1766.wav,45.0,0.3796870564478081,0.3852481723618936
1888.wav,922.0,0.32687081402122753,0.3941794675465147
1739.wav,78.0,0.5492525014991988,0.3783521875271958
44.wav,1260.0,0.26892436671542175,0.3023074258269997
2546.wav,45.0,0.21242334122388484,0.30719446821504975
2373.wav,43.0,0.6522932299285773,0.41665319792460753
2378.wav,44.0,0.1647635277227125,0.23285217403084152
2782.wav,608.0,0.2178312876288937,0.30021093304494
284.wav,779.0,0.2779988024281955,0.3715161896555657
1068.wav,29.0,0.12345278923971162,0.2375210814444026
296.wav,404.0,0.1499840072397203,0.27560679763873197
945.wav,801.0,0.21335807120033498,0.3305615019539346
2849.wav,50.0,0.4727966089303549,0.37748909321688384
2284.wav,580.0,0.21927229783624366,0.31863183989876515
1466.wav,43.0,0.5048039140879169,0.42360748414383087
686.wav,634.0,0.24329390963132289,0.34427708266352336
1878.wav,48.0,0.3278821036153572,0.3672976666227219
1900.wav,568.0,0.17288209946601077,0.2844360777726523
600.wav,56.0,0.5288691030018776,0.3826198048916728
1885.wav,588.0,0.17192376224053862,0.28663907324300847
1082.wav,43.0,0.2566319682422176,0.29883000149279443
360.wav,555.0,0.248230418665359,0.3407825412700204
690.wav,981.0,0.42706557379553156,0.43595162692024486
259.wav,431.0,0.13543197121219358,0.2630598332157168
2631.wav,63.0,0.5324083108796165,0.41540539562703716
262.wav,41.0,0.49624669476991856,0.37909257550789377
1664.wav,101.0,0.5714296229279189,0.36430896490221926
107.wav,52.0,0.4554825383996479,0.41170613419226365
2875.wav,675.0,0.3170407448377727,0.3874656591852304
406.wav,59.0,0.379426775299117,0.3555330831117689
1665.wav,831.0,0.22521774215806273,0.3355079104936859
207.wav,653.0,0.19282226372421718,0.3083034297793062
255.wav,615.0,0.28436331064306575,0.38037932410139835
758.wav,532.0,0.20403837313727458,0.31085485152317616
1589.wav,154.0,0.1850193278837942,0.18854680541880944
2404.wav,62.0,0.4241987806453833,0.4281023393951989
2650.wav,74.0,0.4724898417740931,0.40095860743124523
1848.wav,714.0,0.3128173546041919,0.37944304213819413
2448.wav,47.0,0.49475037262898247,0.3916325037976187
1577.wav,53.0,0.25518548369888616,0.35941972984894816
1685.wav,1115.0,0.5032990965295556,0.42455542341118535
2382.wav,428.0,0.30880153335559046,0.3824301843548003
2588.wav,529.0,0.19312287276639387,0.3052739396342374
2618.wav,606.0,0.15761727050869176,0.2935826578116085
2379.wav,407.0,0.06140082536571275,0.16086706627828587
2692.wav,887.0,0.22346469338403688,0.33809415551524147
1450.wav,67.0,0.3764036150947693,0.4074111814431273
436.wav,863.0,0.3042943076089051,0.4055186062260472
1289.wav,581.0,0.2776826344084041,0.36343864286833943
2672.wav,573.0,0.3133602355290038,0.3666894449526552
2621.wav,405.0,0.09278652292052539,0.21055787757528427
2121.wav,574.0,0.16254065036877188,0.272237891916374
2888.wav,776.0,0.2213178512367021,0.33948935135264907
43.wav,593.0,0.20231672132508713,0.3174623943949237
1303.wav,639.0,0.2734126676497768,0.3614402251885574
1473.wav,650.0,0.2872980503558346,0.3736532942268356
2303.wav,603.0,0.19329892154862344,0.265003463813451
1014.wav,32.0,0.3756786155229897,0.3900524735339692
2081.wav,50.0,0.42473974644692675,0.3494634289395408
2204.wav,41.0,0.14095505890035256,0.19798833592802478
901.wav,79.0,0.40814382637605223,0.3716267010012802
1570.wav,49.0,0.325340428438182,0.35701626822736837
1593.wav,715.0,0.17745280374341307,0.30283585711855926
679.wav,631.0,0.32165909168971346,0.36638886189269465
1213.wav,38.0,0.36188041356931216,0.33541597885813834
1977.wav,42.0,0.30561689459498165,0.3455710787327061
1291.wav,777.0,0.22671655001436627,0.31398244991395324
1722.wav,447.0,0.07557896499391092,0.18015936109556538
