Id,entropyWav,freq,mel1,mel2,mel3,mel4,mel5,mel6,mel7,mel8,mel9,mel10,mel11,mel12,mel13,mel14,mel15,mel16,mel17,mel18,mel19,mel20,mel21,mel22,mel23,mel24
2897.wav,5.897603511810303,150.49999999964098,-3.73452091217041,-4.043976783752441,-4.423697471618652,-4.750735282897949,-4.911006450653076,-4.8696184158325195,-4.670261859893799,-4.474147796630859,-4.324896812438965,-4.224823951721191,-4.177513122558594,-4.15290641784668,-4.169155120849609,-4.224884986877441,-4.276704788208008,-4.325240135192871,-4.371579170227051,-4.379406452178955,-4.440924644470215,-4.4174017906188965,-4.400772571563721,-4.412560939788818,-4.4042253494262695,-4.434131622314453
1866.wav,5.567763805389404,150.49999999964098,-3.6446757316589355,-3.7548394203186035,-3.8923287391662598,-4.098296165466309,-4.356661796569824,-4.624786376953125,-4.9654107093811035,-5.411608695983887,-5.961834907531738,-6.681112289428711,-8.272004127502441,-7.439843654632568,-6.508795738220215,-6.21638298034668,-5.883610725402832,-5.788929462432861,-5.557686805725098,-5.504802703857422,-5.410362720489502,-5.386438846588135,-5.364142894744873,-5.3598551750183105,-5.394954204559326,-5.420219898223877
351.wav,6.167481422424316,150.49999999964098,-5.54724645614624,-5.867602348327637,-5.9751973152160645,-5.511163711547852,-5.435564041137695,-5.133206844329834,-4.754398345947266,-4.516750335693359,-4.291969299316406,-4.037890911102295,-3.9413716793060303,-3.8018481731414795,-3.673373222351074,-3.663886785507202,-3.654172658920288,-3.6518642902374268,-3.7065818309783936,-3.6471617221832275,-3.891857147216797,-3.852860689163208,-3.8853116035461426,-4.0938310623168945,-4.172880172729492,-4.584537982940674
994.wav,6.471588134765625,135.60000000065048,-4.160947322845459,-4.362473964691162,-4.782516956329346,-5.044820785522461,-5.098886489868164,-5.042429447174072,-5.05819845199585,-4.748271465301514,-4.850503921508789,-4.752070426940918,-4.826519012451172,-4.532792091369629,-4.775266647338867,-4.741337776184082,-4.813733100891113,-4.950746536254883,-4.984356880187988,-5.033908843994141,-5.221865177154541,-5.348142147064209,-5.400810718536377,-5.467755317687988,-5.608175277709961,-5.733443260192871
741.wav,6.3506903648376465,64.50000000001764,-2.6463615894317627,-3.6303436756134033,-4.6270012855529785,-2.941455364227295,-2.536398410797119,-2.365422248840332,-2.3154098987579346,-2.357100486755371,-2.504850387573242,-2.757571220397949,-3.1126346588134766,-3.761369228363037,-5.744630336761475,-4.187485694885254,-3.4880809783935547,-3.187973976135254,-3.016024112701416,-2.9428768157958984,-2.9730870723724365,-3.0351128578186035,-3.168231248855591,-3.3655049800872803,-3.614628553390503,-3.9495508670806885
753.wav,6.481706142425537,94.39999999986978,-7.883497714996338,-7.796550273895264,-7.117675304412842,-6.409573078155518,-6.304816246032715,-6.1044793128967285,-6.2013258934021,-6.096471309661865,-6.083466053009033,-6.058182716369629,-6.063754081726074,-6.041878700256348,-6.043178558349609,-6.042494773864746,-6.047474384307861,-6.074196815490723,-6.043522357940674,-6.048129081726074,-6.041032791137695,-6.060671329498291,-6.069162845611572,-6.112765312194824,-6.137784957885742,-6.250362396240234
1076.wav,6.44455623626709,142.5000000003424,-3.183788776397705,-3.2561216354370117,-3.3861923217773438,-3.519253969192505,-3.6906323432922363,-3.928281545639038,-4.274190902709961,-4.461973667144775,-5.079922676086426,-6.400986671447754,-6.59207820892334,-5.471188545227051,-5.136379241943359,-5.000572681427002,-4.899379730224609,-4.883408546447754,-4.845559597015381,-4.8545942306518555,-4.980419635772705,-4.999177932739258,-5.045668125152588,-5.0530853271484375,-5.162359237670898,-5.241757869720459
772.wav,5.917784214019775,131.50000000096128,-10.382583618164062,-10.833186149597168,-11.697721481323242,-11.3375244140625,-11.525830268859863,-11.381368637084961,-12.570793151855469,-12.334175109863281,-11.307779312133789,-12.248251914978027,-12.981000900268555,-11.756778717041016,-11.56207275390625,-11.639008522033691,-12.663304328918457,-12.285114288330078,-11.687040328979492,-12.450481414794922,-11.344148635864258,-11.859395027160645,-12.260336875915527,-12.074962615966797,-12.51632022857666,-11.627460479736328
1304.wav,5.907395362854004,150.49999999964098,-7.941488265991211,-6.610692501068115,-6.29318380355835,-6.224391937255859,-6.54038667678833,-7.163005352020264,-7.102110862731934,-8.365283012390137,-8.132110595703125,-8.571745872497559,-7.694097518920898,-7.1068434715271,-6.687685966491699,-6.315273284912109,-5.915227890014648,-5.650932312011719,-5.456023693084717,-5.3692731857299805,-5.360610485076904,-5.4873857498168945,-5.694300651550293,-6.307275772094727,-7.983065605163574,-5.98078727722168
1603.wav,5.2666826248168945,150.49999999964098,-6.315682411193848,-5.629902362823486,-5.472391128540039,-5.14423942565918,-4.834535598754883,-4.6767120361328125,-4.536214351654053,-4.513404846191406,-4.544954776763916,-4.6561150550842285,-4.800542831420898,-5.0397725105285645,-5.304415702819824,-5.718059539794922,-6.247075080871582,-7.36209774017334,-9.115813255310059,-8.213786125183105,-7.323640823364258,-7.541849613189697,-8.056020736694336,-9.249141693115234,-7.872474670410156,-6.814873218536377
1620.wav,5.209160804748535,150.49999999964098,-5.333743572235107,-5.625735759735107,-6.063328266143799,-6.095175266265869,-5.816886901855469,-6.027137279510498,-6.154967308044434,-6.100772380828857,-6.914289474487305,-8.408647537231445,-8.082830429077148,-7.371377944946289,-7.163449764251709,-6.712848663330078,-7.130305290222168,-6.938230514526367,-6.954354286193848,-6.289155960083008,-7.053764343261719,-7.130895137786865,-7.669609546661377,-10.643160820007324,-7.47389030456543,-7.3066253662109375
2345.wav,6.3445329666137695,143.50000000088386,-6.051520347595215,-6.252022743225098,-6.691555023193359,-5.761563301086426,-5.9878058433532715,-7.629270076751709,-6.965057373046875,-6.831691741943359,-6.076803207397461,-6.39491081237793,-6.991384029388428,-7.303487777709961,-6.025392532348633,-6.731437683105469,-6.336267948150635,-6.8948516845703125,-7.333521842956543,-6.565885543823242,-6.0870184898376465,-6.325832366943359,-6.321981430053711,-6.845731258392334,-7.918625831604004,-5.838723659515381
2670.wav,5.8821187019348145,124.5000000005205,-4.366677284240723,-4.637934684753418,-4.89248514175415,-5.16728401184082,-5.335832595825195,-5.371225833892822,-5.4151105880737305,-5.315982818603516,-5.310014247894287,-5.2197065353393555,-5.163610458374023,-5.132973670959473,-5.0072126388549805,-5.036051273345947,-5.042350769042969,-5.001028060913086,-5.0859503746032715,-5.073115825653076,-5.09246826171875,-5.061785697937012,-4.975473403930664,-4.958484649658203,-4.8998026847839355,-4.866187572479248
651.wav,6.464701175689697,64.50000000001764,-4.194799423217773,-5.136288642883301,-6.359896183013916,-7.6024041175842285,-5.8657402992248535,-5.361658096313477,-5.2144694328308105,-5.391602039337158,-5.587624549865723,-6.719035625457764,-7.558586597442627,-5.542915344238281,-4.9745612144470215,-4.851757526397705,-4.540602684020996,-4.352710723876953,-4.221078872680664,-4.132385730743408,-4.151342391967773,-4.12232780456543,-4.128022193908691,-4.234604835510254,-4.369642734527588,-4.737440586090088
264.wav,5.764484405517578,150.49999999964098,-4.8057122230529785,-4.613574981689453,-4.449525356292725,-4.505603790283203,-4.35938024520874,-4.559360504150391,-4.428356647491455,-4.372340202331543,-4.325287342071533,-4.264748573303223,-4.135855674743652,-4.071344375610352,-3.9948811531066895,-3.97871470451355,-4.005517482757568,-4.027596473693848,-4.094071388244629,-4.234833240509033,-4.444980621337891,-4.705451011657715,-5.146399974822998,-6.492724418640137,-6.683252334594727,-5.111029148101807
2104.wav,5.457576751708984,150.49999999964098,-5.677025318145752,-5.785735607147217,-5.184408664703369,-5.782320976257324,-5.712064266204834,-5.182765960693359,-5.063856601715088,-5.741730690002441,-5.0711774826049805,-4.999008655548096,-4.9562225341796875,-4.978508472442627,-5.008294582366943,-5.152750492095947,-5.180815696716309,-5.120809078216553,-5.1013569831848145,-5.061631679534912,-5.099801540374756,-5.078181743621826,-5.130248546600342,-5.203053951263428,-5.130508899688721,-5.284623146057129
2374.wav,6.06246280670166,118.5000000000853,-4.689328670501709,-4.4845685958862305,-4.474350929260254,-4.514677047729492,-4.778542518615723,-5.134287357330322,-6.376662254333496,-5.964190483093262,-4.8310675621032715,-4.32690954208374,-4.034090518951416,-3.875931739807129,-3.7811203002929688,-3.74855375289917,-3.762368679046631,-3.8141732215881348,-3.907367467880249,-4.041720390319824,-4.313042163848877,-4.551539421081543,-4.962371349334717,-5.899669647216797,-7.100308418273926,-5.385187149047852
2585.wav,6.116719722747803,141.8999999991683,-4.840738773345947,-4.558258056640625,-4.3496904373168945,-4.29019832611084,-4.243625164031982,-4.523769378662109,-4.736870765686035,-5.2343878746032715,-6.822312355041504,-6.755749702453613,-5.679486274719238,-5.338006496429443,-4.897522926330566,-4.698709964752197,-4.554605007171631,-4.408985137939453,-4.319018363952637,-4.330323219299316,-4.3458685874938965,-4.350850582122803,-4.413037300109863,-4.4789276123046875,-4.574956893920898,-4.709369659423828
2247.wav,6.42411994934082,121.49999999909699,-6.723100185394287,-6.843815326690674,-7.330647945404053,-8.8221435546875,-7.659960746765137,-6.852819919586182,-6.558582305908203,-6.398037910461426,-6.339489459991455,-6.30715799331665,-6.386692047119141,-6.451751708984375,-6.538315296173096,-6.63831901550293,-6.696481704711914,-6.803593158721924,-6.896625995635986,-7.0121941566467285,-7.080133438110352,-7.204131126403809,-7.311522483825684,-7.4453935623168945,-7.539618492126465,-7.632267951965332
442.wav,6.490044116973877,64.50000000001764,-6.071690559387207,-6.039630889892578,-5.353142738342285,-5.181623458862305,-5.659576892852783,-6.676609516143799,-6.821860313415527,-7.0176239013671875,-6.024791717529297,-7.08730411529541,-6.512558937072754,-6.038949489593506,-5.358187675476074,-5.901384353637695,-6.098713397979736,-5.9671735763549805,-5.34255838394165,-5.292480945587158,-5.444184303283691,-5.639327526092529,-5.6713995933532715,-5.822456359863281,-6.7949323654174805,-6.126354217529297
52.wav,6.194517135620117,150.49999999964098,-5.610696792602539,-5.8792572021484375,-6.443401336669922,-7.909062385559082,-8.318138122558594,-7.189206123352051,-6.958264350891113,-7.019219875335693,-7.343451499938965,-7.875962257385254,-9.229839324951172,-10.01970100402832,-8.475749969482422,-8.244760513305664,-8.214641571044922,-8.338555335998535,-8.66598129272461,-8.895358085632324,-9.443761825561523,-10.499488830566406,-12.26604175567627,-10.2030029296875,-9.655920028686523,-9.6023530960083
920.wav,6.520747184753418,81.70000000029577,-3.9392712116241455,-3.8737478256225586,-3.8614447116851807,-3.998307704925537,-4.21077299118042,-4.540080547332764,-5.0671916007995605,-5.772984027862549,-7.587577819824219,-7.8032426834106445,-6.874689102172852,-6.843073844909668,-7.457146644592285,-7.631126880645752,-7.628536701202393,-6.42819881439209,-6.033590316772461,-5.887224197387695,-5.676793098449707,-5.606710433959961,-5.597368240356445,-5.596306800842285,-5.622413158416748,-5.700347900390625
2735.wav,5.36318826675415,150.49999999964098,-11.45590591430664,-10.087174415588379,-11.011826515197754,-12.3252534866333,-10.893993377685547,-11.828248977661133,-11.674833297729492,-10.51613712310791,-10.626039505004883,-11.753704071044922,-10.756269454956055,-11.478641510009766,-10.948131561279297,-10.813040733337402,-11.234085083007812,-11.71310043334961,-11.699481010437012,-12.10888957977295,-10.443658828735352,-11.359305381774902,-12.203630447387695,-11.20763111114502,-11.32230281829834,-11.999753952026367
1511.wav,6.0121564865112305,148.4999999996902,-9.94067096710205,-10.926462173461914,-10.54961109161377,-11.303958892822266,-11.7683687210083,-12.79824161529541,-11.680967330932617,-11.310315132141113,-11.40690803527832,-11.074817657470703,-10.874692916870117,-12.6708402633667,-11.739166259765625,-11.794614791870117,-11.545537948608398,-11.115985870361328,-11.419513702392578,-12.300840377807617,-11.540239334106445,-12.214310646057129,-12.434971809387207,-12.02917766571045,-11.515507698059082,-11.695223808288574
1537.wav,6.369262218475342,64.50000000001764,-4.271308422088623,-4.397956848144531,-4.433766841888428,-4.746948719024658,-5.340418815612793,-6.34270715713501,-6.88521671295166,-5.675361156463623,-5.337525367736816,-5.375138282775879,-5.837907791137695,-5.930100440979004,-6.665011405944824,-7.7264485359191895,-6.71675968170166,-6.307964324951172,-5.931551933288574,-5.823957920074463,-5.8750176429748535,-5.846384048461914,-5.873907089233398,-5.974370002746582,-6.123498916625977,-6.09055233001709
192.wav,6.299850940704346,100.50000000005592,-4.858366966247559,-6.601452827453613,-5.124347686767578,-4.611701965332031,-4.350046634674072,-4.234638214111328,-4.269002914428711,-4.315197467803955,-4.499490261077881,-4.735655784606934,-4.916154861450195,-5.208836078643799,-5.659465789794922,-6.206786155700684,-6.858726501464844,-7.588303089141846,-8.037904739379883,-6.725797176361084,-7.2279558181762695,-6.454312801361084,-6.2580156326293945,-6.331137657165527,-6.20786190032959,-6.708971977233887
857.wav,5.538419723510742,150.49999999964098,-6.165676593780518,-6.056205749511719,-5.756176948547363,-5.630897045135498,-5.51902961730957,-5.724452972412109,-5.810390949249268,-5.9470953941345215,-6.179610252380371,-6.604531288146973,-7.416414260864258,-8.31978702545166,-7.223415374755859,-6.37251615524292,-6.027047634124756,-5.737587928771973,-5.488580703735352,-5.278319835662842,-5.115604400634766,-4.990068435668945,-4.893080711364746,-4.804542541503906,-4.732082366943359,-4.693513870239258
885.wav,6.072721004486084,150.49999999964098,-7.353765487670898,-7.234043121337891,-7.0844526290893555,-7.243999004364014,-7.385345458984375,-6.983238697052002,-7.066345691680908,-7.595650672912598,-7.105646133422852,-7.245547294616699,-7.236395835876465,-7.285902500152588,-7.098689079284668,-7.1411943435668945,-7.038934707641602,-7.154605388641357,-7.148171901702881,-7.542056560516357,-7.818734645843506,-7.917703151702881,-7.997349739074707,-8.71034049987793,-10.010960578918457,-8.74168872833252
2450.wav,6.439686298370361,87.50000000016438,-7.207270622253418,-6.773070812225342,-6.808335304260254,-8.147234916687012,-9.54808521270752,-8.743389129638672,-9.6673583984375,-11.385190963745117,-12.486481666564941,-12.814598083496094,-12.841167449951172,-11.432353973388672,-12.171092987060547,-13.242547988891602,-11.9910888671875,-11.318071365356445,-11.931000709533691,-11.94758415222168,-12.78950309753418,-12.941778182983398,-13.035446166992188,-11.632113456726074,-11.798312187194824,-12.298614501953125
1851.wav,5.866106033325195,150.49999999964098,-5.816703796386719,-6.749605178833008,-6.72041654586792,-7.304388523101807,-5.703911781311035,-5.359725475311279,-4.870500564575195,-4.64270544052124,-4.4860005378723145,-4.395288467407227,-4.327339172363281,-4.29156494140625,-4.3117523193359375,-4.356142997741699,-4.337758541107178,-4.358728885650635,-4.427430152893066,-4.469540119171143,-4.466933250427246,-4.546809196472168,-4.59084415435791,-4.601444721221924,-4.688900947570801,-4.662642478942871
870.wav,6.340028762817383,136.5000000003434,-7.569184303283691,-7.96059513092041,-8.028875350952148,-7.0529303550720215,-6.738255977630615,-5.610108852386475,-5.134683132171631,-4.931571960449219,-4.65513277053833,-4.432600021362305,-4.311812400817871,-4.216608047485352,-4.154213905334473,-4.109602451324463,-4.1213788986206055,-4.152990341186523,-4.181992530822754,-4.227625846862793,-4.305606365203857,-4.39263916015625,-4.472440719604492,-4.582439422607422,-4.641476154327393,-4.7518310546875
2489.wav,5.930638313293457,150.49999999964098,-5.899075984954834,-5.162797451019287,-4.949695587158203,-4.560880661010742,-4.549011707305908,-4.360560894012451,-4.252655029296875,-4.151776313781738,-3.9832022190093994,-3.863553524017334,-3.7540948390960693,-3.665318489074707,-3.600466728210449,-3.569305181503296,-3.5593488216400146,-3.577901601791382,-3.5933923721313477,-3.6044108867645264,-3.6173601150512695,-3.5972537994384766,-3.5735340118408203,-3.5379202365875244,-3.4740724563598633,-3.416046619415283
796.wav,6.122364521026611,133.29999999920577,-3.5113155841827393,-3.727038860321045,-3.803502082824707,-4.0165276527404785,-3.889312267303467,-4.020018577575684,-3.9014508724212646,-3.978943347930908,-3.8760883808135986,-3.933025360107422,-3.9512524604797363,-4.053256988525391,-4.251422882080078,-4.207472324371338,-4.362476825714111,-4.586756229400635,-4.67643928527832,-4.7873358726501465,-4.85301399230957,-5.099013328552246,-5.290250301361084,-5.585582733154297,-6.107844352722168,-5.79482364654541
1117.wav,6.425314903259277,123.50000000005699,-9.715847969055176,-9.98890495300293,-8.649696350097656,-8.722028732299805,-7.398416519165039,-6.9311723709106445,-6.581551551818848,-6.420266151428223,-6.29788875579834,-6.275601863861084,-6.287052154541016,-6.339451789855957,-6.44517707824707,-6.582763671875,-6.751346588134766,-6.961400032043457,-7.311107635498047,-7.544302463531494,-8.389763832092285,-9.139039993286133,-9.361164093017578,-9.901093482971191,-8.9104585647583,-7.980620384216309
2675.wav,5.9589338302612305,137.60000000041643,-8.35378646850586,-8.036582946777344,-8.815825462341309,-8.398271560668945,-8.704840660095215,-9.39108943939209,-9.15202808380127,-8.053540229797363,-7.912216663360596,-7.730210781097412,-7.395971298217773,-7.085278034210205,-7.0078206062316895,-6.999176502227783,-6.954988479614258,-7.203500747680664,-7.10333251953125,-7.012927055358887,-7.248814105987549,-7.343208312988281,-7.494267463684082,-7.701829433441162,-7.7924652099609375,-8.671409606933594
2814.wav,6.0036211013793945,64.89999999999341,-4.109550476074219,-4.05825138092041,-4.090470314025879,-4.147865295410156,-4.291982173919678,-4.5005292892456055,-4.675126075744629,-4.9973344802856445,-5.2274675369262695,-5.688060760498047,-6.292404651641846,-6.616326808929443,-7.433745861053467,-7.412067413330078,-7.669064998626709,-7.569886207580566,-7.055727958679199,-8.02270793914795,-8.009296417236328,-8.276577949523926,-8.38867473602295,-8.628631591796875,-7.217678070068359,-7.179614067077637
2428.wav,5.941239356994629,141.5000000004954,-3.936507225036621,-3.930546283721924,-3.9001362323760986,-4.057060241699219,-4.085306644439697,-4.1969709396362305,-4.259671211242676,-4.372518539428711,-4.527731418609619,-4.586896896362305,-4.703827857971191,-4.745835781097412,-4.5695390701293945,-4.567698001861572,-4.4337158203125,-4.353281497955322,-4.2803778648376465,-4.136910915374756,-4.046780586242676,-3.9503297805786133,-3.879575729370117,-3.8234570026397705,-3.7457382678985596,-3.7105712890625
2142.wav,6.570306301116943,81.79999999956485,-3.038543701171875,-3.137301445007324,-3.2148277759552,-3.2796707153320312,-3.4958038330078125,-3.5797805786132812,-3.7532577514648438,-4.0093183517456055,-4.391336441040039,-4.771453380584717,-6.158297538757324,-5.924180030822754,-7.131481170654297,-6.342843055725098,-5.426292896270752,-5.174854278564453,-5.018209934234619,-4.961965560913086,-4.813272953033447,-4.792234420776367,-4.836940288543701,-4.8119215965271,-4.78024959564209,-4.753493309020996
1878.wav,6.390949726104736,64.50000000001764,-3.5431129932403564,-3.5395779609680176,-3.6387205123901367,-3.655228614807129,-3.793532371520996,-4.292780876159668,-4.136176586151123,-4.242409706115723,-4.336038112640381,-4.234317302703857,-4.376678466796875,-4.221325874328613,-4.310355186462402,-4.206313610076904,-4.309308052062988,-4.481915473937988,-4.51629114151001,-4.706501007080078,-4.867407321929932,-5.221259117126465,-5.484984874725342,-6.057929039001465,-7.379121780395508,-6.915931224822998
7.wav,6.271777629852295,108.5000000000155,-7.285974025726318,-6.698563575744629,-6.3633856773376465,-6.060153961181641,-6.286640167236328,-6.376818656921387,-6.376121520996094,-6.805341720581055,-6.549449443817139,-6.596750259399414,-6.562508583068848,-6.513465404510498,-6.454312801361084,-6.557101249694824,-7.070639133453369,-6.544457912445068,-6.506346702575684,-6.451817512512207,-6.564458847045898,-6.779016017913818,-6.935058116912842,-6.990144729614258,-7.844411373138428,-7.808264255523682
575.wav,6.333406925201416,117.49999999983734,-3.5163300037384033,-3.655756711959839,-3.8871512413024902,-4.2623772621154785,-4.858914852142334,-7.758273124694824,-5.975127220153809,-5.115839958190918,-4.85876989364624,-4.829437255859375,-4.934305191040039,-5.111182689666748,-5.492947578430176,-6.06027364730835,-7.6405930519104,-7.266267776489258,-6.143545150756836,-5.784247398376465,-5.540413856506348,-5.439451217651367,-5.374465465545654,-5.377001762390137,-5.401227951049805,-5.469024658203125
1244.wav,5.28379487991333,150.49999999964098,-5.94531774520874,-6.068617343902588,-7.21975564956665,-7.666591167449951,-7.4858717918396,-7.051311492919922,-6.244118690490723,-6.04526424407959,-5.748961448669434,-5.693974494934082,-5.560713768005371,-5.521330833435059,-5.416915416717529,-5.389141082763672,-5.394598007202148,-5.398317813873291,-5.423259258270264,-5.417135715484619,-5.464849472045898,-5.401525020599365,-5.389402389526367,-5.383571624755859,-5.404463768005371,-5.3863043785095215
1801.wav,6.2153706550598145,124.39999999999898,-8.17793083190918,-9.864213943481445,-10.00489330291748,-9.902206420898438,-8.376697540283203,-8.124698638916016,-8.933042526245117,-9.673643112182617,-8.049147605895996,-7.212772369384766,-6.914061546325684,-6.870479583740234,-7.100948333740234,-7.788266181945801,-8.90544605255127,-7.165256500244141,-6.554874897003174,-6.231990814208984,-6.066742897033691,-5.995878219604492,-5.9971818923950195,-6.087474822998047,-6.244032859802246,-6.517107009887695
1320.wav,6.096103668212891,150.49999999964098,-5.108859062194824,-5.404736518859863,-5.11995792388916,-5.093682765960693,-4.919404029846191,-4.901275634765625,-4.675189018249512,-4.639326095581055,-4.646496295928955,-4.586802959442139,-4.5869293212890625,-4.521505832672119,-4.697054862976074,-4.899534225463867,-5.292810440063477,-6.551183223724365,-6.277734756469727,-5.074038982391357,-4.43583869934082,-4.113163948059082,-3.8388118743896484,-3.674572229385376,-3.5406055450439453,-3.433298349380493
1897.wav,5.4571075439453125,150.49999999964098,-10.662202835083008,-12.520054817199707,-11.391630172729492,-11.492813110351562,-13.280838012695312,-11.895158767700195,-11.411368370056152,-11.779346466064453,-12.601359367370605,-12.012493133544922,-12.581890106201172,-13.786752700805664,-11.906649589538574,-12.026461601257324,-11.9083890914917,-11.026281356811523,-11.672507286071777,-12.220199584960938,-12.620063781738281,-12.107392311096191,-12.513877868652344,-12.850110054016113,-13.129013061523438,-11.667468070983887
2160.wav,6.507864952087402,64.50000000001764,-3.1940579414367676,-3.2431066036224365,-3.3054749965667725,-3.3834455013275146,-3.4505014419555664,-3.5110838413238525,-3.585542678833008,-3.6645114421844482,-3.7490718364715576,-3.8475375175476074,-3.95430326461792,-4.059079170227051,-4.188709259033203,-4.2803802490234375,-4.434210777282715,-4.538923263549805,-4.6420722007751465,-4.751407623291016,-4.824841499328613,-4.89875602722168,-4.93119478225708,-4.9687933921813965,-4.988346576690674,-4.986758232116699
2448.wav,6.52254581451416,124.69999999913811,-7.412447452545166,-5.552649974822998,-5.043482303619385,-4.795206546783447,-4.664196014404297,-4.563857555389404,-4.559613227844238,-4.581316947937012,-4.652561664581299,-4.748973846435547,-4.8543195724487305,-4.9784674644470215,-5.203891277313232,-5.321849346160889,-5.592604160308838,-5.81672477722168,-5.967684268951416,-6.169047832489014,-6.362309455871582,-6.45162296295166,-6.688780307769775,-6.899030685424805,-7.129228591918945,-7.3016510009765625
2738.wav,5.248805999755859,150.49999999964098,-12.419028282165527,-11.067172050476074,-11.705864906311035,-11.680171966552734,-12.636897087097168,-12.223849296569824,-11.963831901550293,-12.152585983276367,-11.186834335327148,-11.323726654052734,-12.274069786071777,-12.12237548828125,-11.295814514160156,-11.215799331665039,-11.670202255249023,-12.02679443359375,-12.199155807495117,-12.033230781555176,-11.897930145263672,-11.819560050964355,-11.482232093811035,-12.061985969543457,-11.55459976196289,-12.322328567504883
1821.wav,5.16337251663208,150.49999999964098,-5.550864219665527,-6.198418617248535,-6.8083906173706055,-5.587209701538086,-5.254413604736328,-5.1695709228515625,-5.241588592529297,-5.341902732849121,-5.704719543457031,-6.371109485626221,-8.001568794250488,-6.682857990264893,-6.133363723754883,-5.968268394470215,-5.92243766784668,-5.9912214279174805,-6.276322364807129,-6.471988677978516,-7.198470592498779,-8.33336067199707,-9.46339225769043,-7.718961715698242,-7.36722993850708,-7.2929487228393555
304.wav,6.279566764831543,135.50000000034353,-11.796731948852539,-11.52405834197998,-11.157658576965332,-12.054183006286621,-11.561482429504395,-11.44536304473877,-12.427218437194824,-12.38646125793457,-10.715407371520996,-12.150219917297363,-13.390034675598145,-11.613129615783691,-12.028589248657227,-13.173208236694336,-12.279521942138672,-11.781919479370117,-12.105615615844727,-11.52282428741455,-12.721553802490234,-13.496797561645508,-12.26317310333252,-12.662199974060059,-13.375802993774414,-12.46798038482666
681.wav,6.016859531402588,150.49999999964098,-4.704841136932373,-4.702738285064697,-4.741568565368652,-4.808286190032959,-4.814642429351807,-4.735071659088135,-4.6550140380859375,-4.54946756362915,-4.473718166351318,-4.429508209228516,-4.388988494873047,-4.395646572113037,-4.452888488769531,-4.497148513793945,-4.571619033813477,-4.663841247558594,-4.791696548461914,-4.905043601989746,-5.095981597900391,-5.302211761474609,-5.542603969573975,-5.879239559173584,-6.4516143798828125,-8.042586326599121
2694.wav,6.1285719871521,119.50000000021612,-7.523309707641602,-8.032081604003906,-7.040707588195801,-6.809852123260498,-7.433071136474609,-7.394686698913574,-6.720494270324707,-6.520439147949219,-6.667142868041992,-6.57405948638916,-6.689889907836914,-6.835960388183594,-6.863364219665527,-7.076502799987793,-8.072164535522461,-7.81536340713501,-9.405900955200195,-8.296764373779297,-7.161060333251953,-6.827142715454102,-6.579714775085449,-6.462038040161133,-6.292973041534424,-6.335632801055908
966.wav,5.661149024963379,150.49999999964098,-3.833984375,-3.9022481441497803,-4.0648956298828125,-4.314598083496094,-4.68100643157959,-5.104279518127441,-5.778000354766846,-6.489932060241699,-7.633914470672607,-8.07080078125,-7.56065034866333,-7.480908393859863,-6.33315896987915,-6.209924221038818,-5.866332530975342,-5.734855651855469,-5.644784450531006,-5.573862552642822,-5.555063247680664,-5.577796936035156,-5.611996650695801,-5.6425886154174805,-5.737479209899902,-5.8171491622924805
436.wav,5.125723361968994,150.49999999964098,-4.329437732696533,-5.846353530883789,-5.705015182495117,-4.937567710876465,-4.565227508544922,-4.343085289001465,-4.163052082061768,-3.9937119483947754,-3.838308572769165,-3.7285995483398438,-3.6250932216644287,-3.5762805938720703,-3.5587565898895264,-3.545571804046631,-3.5534439086914062,-3.581627368927002,-3.6285898685455322,-3.6705052852630615,-3.7396466732025146,-3.7986252307891846,-3.862288236618042,-3.9423298835754395,-4.016497611999512,-4.118313312530518
1540.wav,5.295115947723389,150.49999999964098,-7.279858589172363,-7.703804016113281,-7.639466762542725,-6.176883697509766,-5.551473617553711,-5.152629852294922,-4.975015163421631,-4.858917713165283,-4.805657386779785,-4.809700965881348,-4.852716445922852,-4.930722236633301,-5.095530033111572,-5.269969463348389,-5.502816200256348,-5.743516445159912,-5.978461265563965,-6.068984508514404,-6.623161315917969,-6.665552139282227,-6.949243545532227,-7.259809494018555,-7.268298149108887,-7.354639530181885
1746.wav,6.530588626861572,133.50000000075292,-2.1838388442993164,-1.049614429473877,-0.9056998491287231,-1.1266367435455322,-1.6382665634155273,-2.8557932376861572,-4.613874912261963,-2.620253086090088,-2.5699050426483154,-2.9216396808624268,-3.794984817504883,-5.263973236083984,-4.00194787979126,-3.6598381996154785,-3.6701529026031494,-3.8557357788085938,-4.086610794067383,-4.346698760986328,-4.671940803527832,-4.942995071411133,-5.0550761222839355,-5.141517162322998,-5.223855972290039,-5.062222480773926
2362.wav,6.445413589477539,124.09999999915337,-10.472946166992188,-10.676102638244629,-11.117121696472168,-11.92509937286377,-12.250816345214844,-11.710611343383789,-10.408206939697266,-10.238553047180176,-9.916749954223633,-9.820542335510254,-9.80449104309082,-9.427547454833984,-9.621052742004395,-9.584761619567871,-9.701112747192383,-9.760918617248535,-9.846038818359375,-9.438935279846191,-10.245035171508789,-9.952631950378418,-9.884635925292969,-10.457762718200684,-10.181292533874512,-11.293463706970215
