Id,entropyWav,freq,mel1,mel2,mel3,mel4,mel5,mel6,mel7,mel8,mel9,mel10,mel11,mel12,mel13,mel14,mel15,mel16,mel17,mel18,mel19,mel20,mel21,mel22,mel23,mel24
228.wav,6.036868095397949,150.49999999964098,-6.209683418273926,-6.07133674621582,-5.848018169403076,-5.795598983764648,-5.82003927230835,-5.793625354766846,-5.839953422546387,-5.905851364135742,-5.729481220245361,-5.899313449859619,-5.925597190856934,-5.753028869628906,-5.570732116699219,-5.413692951202393,-5.351498603820801,-5.267107963562012,-5.147883415222168,-5.03689432144165,-5.021663188934326,-5.003075122833252,-5.009651184082031,-5.024497985839844,-5.037156581878662,-5.090550899505615
437.wav,5.6142706871032715,150.49999999964098,-5.818887710571289,-5.6049275398254395,-6.199222564697266,-7.421413421630859,-6.72262716293335,-5.773471832275391,-5.361976623535156,-5.199584484100342,-5.207766056060791,-5.194523811340332,-5.195920944213867,-5.195676326751709,-5.2109456062316895,-5.212482452392578,-5.2426862716674805,-5.26385498046875,-5.265315055847168,-5.361650466918945,-5.442323684692383,-5.522985458374023,-5.619439125061035,-5.770800590515137,-6.036349296569824,-6.500533103942871
171.wav,6.525359630584717,81.70000000029577,-4.353292942047119,-5.5165252685546875,-5.119021892547607,-3.981417179107666,-3.615654945373535,-3.4216043949127197,-3.3803131580352783,-3.3978307247161865,-3.447850465774536,-3.5326459407806396,-3.636262893676758,-3.7605667114257812,-3.931184768676758,-4.160679817199707,-4.436121940612793,-4.770381450653076,-5.2560625076293945,-5.776210784912109,-7.633198261260986,-7.8283491134643555,-6.610867977142334,-6.485348701477051,-6.627191066741943,-7.134625434875488
37.wav,6.189730644226074,132.50000000148992,-4.936991214752197,-4.629488945007324,-4.400623798370361,-4.279568672180176,-4.266705513000488,-4.296466827392578,-4.374110221862793,-4.571753978729248,-4.815459251403809,-5.13411808013916,-5.525434494018555,-6.154025077819824,-6.323247909545898,-7.253167152404785,-7.567474365234375,-8.030230522155762,-8.052303314208984,-8.185786247253418,-9.141014099121094,-9.04847526550293,-8.972068786621094,-8.601386070251465,-8.293021202087402,-7.91737174987793
665.wav,6.374544620513916,150.49999999964098,-5.4391045570373535,-4.590507507324219,-4.774613857269287,-4.6233415603637695,-4.097474098205566,-4.260153293609619,-3.9189441204071045,-3.799535036087036,-3.7231526374816895,-3.599982738494873,-3.5955731868743896,-3.622274875640869,-3.7395358085632324,-3.696333408355713,-4.056002140045166,-4.071974754333496,-4.191627502441406,-4.4253363609313965,-4.881821632385254,-5.111093521118164,-5.659345626831055,-6.764124393463135,-7.092075347900391,-6.9568681716918945
189.wav,6.311131477355957,64.50000000001764,-3.0844831466674805,-4.041282653808594,-2.648577928543091,-2.178683280944824,-1.9621710777282715,-1.8511847257614136,-1.8196007013320923,-1.8423070907592773,-1.920001745223999,-2.0454611778259277,-2.230597496032715,-2.491549015045166,-2.8809142112731934,-3.496572494506836,-5.482301235198975,-4.284700870513916,-3.406736373901367,-3.073638677597046,-2.8880107402801514,-2.813445568084717,-2.801711082458496,-2.856450319290161,-2.9583635330200195,-3.1437535285949707
58.wav,5.896327018737793,150.49999999964098,-8.134176254272461,-8.425556182861328,-9.222492218017578,-7.377198219299316,-6.812695503234863,-6.640131950378418,-6.702362060546875,-7.125075340270996,-8.99236011505127,-8.163395881652832,-7.301547050476074,-7.0816650390625,-7.2020039558410645,-7.7807159423828125,-9.564491271972656,-8.152557373046875,-7.454777717590332,-7.2676849365234375,-7.279869079589844,-7.524289131164551,-8.062009811401367,-9.693363189697266,-8.434309959411621,-7.570995330810547
517.wav,6.147531032562256,110.50000000011622,-6.7213826179504395,-7.378890514373779,-6.034975528717041,-5.777488708496094,-5.5923333168029785,-5.319735050201416,-5.155302047729492,-5.089932441711426,-5.108778953552246,-5.180949687957764,-5.090782165527344,-5.129844665527344,-5.414289474487305,-5.195613384246826,-5.097103118896484,-5.0688252449035645,-5.581913948059082,-6.283747673034668,-6.021354675292969,-6.937096118927002,-7.979921340942383,-7.042757987976074,-6.800937175750732,-6.264864921569824
223.wav,6.194339752197266,64.50000000001764,-3.3901777267456055,-3.4027841091156006,-3.5183024406433105,-3.7024431228637695,-3.9058399200439453,-4.309462070465088,-4.7819390296936035,-5.52803897857666,-6.938776969909668,-7.366503715515137,-6.368350982666016,-6.224366664886475,-6.061695098876953,-6.3863420486450195,-6.877871036529541,-7.843788146972656,-9.047808647155762,-7.173305988311768,-6.575974941253662,-6.363992691040039,-6.163939476013184,-6.0310797691345215,-5.924129962921143,-5.882279872894287
605.wav,6.401491641998291,113.50000000032954,-3.8084471225738525,-3.9197301864624023,-4.0514116287231445,-4.184993743896484,-4.523369312286377,-4.575848579406738,-5.1850666999816895,-5.627554893493652,-7.114720344543457,-6.830482482910156,-6.394777774810791,-5.459050178527832,-5.241225242614746,-5.216859340667725,-5.06401252746582,-5.102935791015625,-4.933956623077393,-4.988741874694824,-4.912657737731934,-4.955253601074219,-4.971096038818359,-4.981130599975586,-5.088164329528809,-5.017892360687256
647.wav,6.482333183288574,150.49999999964098,-4.412407398223877,-3.7917532920837402,-3.7391343116760254,-3.7347006797790527,-3.6844935417175293,-3.729461908340454,-3.7531251907348633,-3.8098669052124023,-3.8994479179382324,-4.013477802276611,-4.12647819519043,-4.219521522521973,-4.386783599853516,-4.565550327301025,-4.703325271606445,-4.800662040710449,-4.963133335113525,-5.089511394500732,-5.247960090637207,-5.286791801452637,-5.288463115692139,-5.390402317047119,-5.4190592765808105,-5.5817060470581055
249.wav,6.243316650390625,150.49999999964098,-4.283449649810791,-4.366254806518555,-4.383546829223633,-4.433568000793457,-4.510757923126221,-4.641295433044434,-4.796726226806641,-5.001880645751953,-5.250093936920166,-5.586049556732178,-5.89027214050293,-6.338440418243408,-7.017099380493164,-7.8743205070495605,-9.32485580444336,-8.205694198608398,-7.461928844451904,-7.380135536193848,-7.104532241821289,-7.050387382507324,-6.967500686645508,-6.940158843994141,-6.932708740234375,-7.031181335449219
603.wav,5.883237838745117,149.50000000005124,-4.066882610321045,-4.102768898010254,-4.24709415435791,-4.462846755981445,-4.734495639801025,-4.947385787963867,-5.169861316680908,-5.400708198547363,-5.475955009460449,-5.819735527038574,-5.7834014892578125,-5.8836493492126465,-6.586197853088379,-7.522250175476074,-8.137855529785156,-7.750711917877197,-6.776422023773193,-6.5263872146606445,-6.370599269866943,-6.223523139953613,-6.164107322692871,-6.117384910583496,-6.132955551147461,-6.149952411651611
273.wav,5.681644439697266,150.49999999964098,-3.261136054992676,-3.2449846267700195,-3.2569470405578613,-3.3209831714630127,-3.402139902114868,-3.4400088787078857,-3.4622602462768555,-3.4089245796203613,-3.561535120010376,-3.4802963733673096,-3.534403085708618,-3.595827102661133,-3.687751293182373,-3.820939302444458,-4.030570983886719,-4.224562644958496,-4.539899826049805,-4.913084983825684,-5.396061420440674,-6.048802375793457,-7.16815185546875,-6.934774398803711,-6.357505798339844,-5.984534740447998
653.wav,6.430896759033203,64.50000000001764,-4.8890485763549805,-5.376814842224121,-6.036008834838867,-6.5467071533203125,-6.572680950164795,-5.495859146118164,-5.0248894691467285,-4.82757043838501,-4.711386203765869,-4.637248992919922,-4.655385494232178,-4.650198936462402,-4.6856818199157715,-4.809521675109863,-4.799073219299316,-4.872746467590332,-5.040083885192871,-5.089469909667969,-5.220342636108398,-5.286206245422363,-5.396932601928711,-5.427547931671143,-5.416072845458984,-5.573012351989746
466.wav,6.090332508087158,102.19999999945685,-6.87605094909668,-6.1499247550964355,-5.360279560089111,-5.1375412940979,-5.220623016357422,-5.054154396057129,-5.113563060760498,-5.204827308654785,-5.24800968170166,-5.165343284606934,-5.117597579956055,-5.1396074295043945,-5.026164531707764,-4.989067554473877,-4.956002712249756,-4.929546356201172,-4.910668849945068,-4.910961151123047,-4.9299635887146,-4.962176322937012,-5.008042335510254,-5.083962440490723,-5.1263933181762695,-5.254060745239258
24.wav,5.747128009796143,150.49999999964098,-3.6485190391540527,-3.4737672805786133,-3.3643436431884766,-3.3333582878112793,-3.418734073638916,-3.6213409900665283,-3.9104268550872803,-4.558366775512695,-6.934901237487793,-5.248044967651367,-4.408188343048096,-4.055683135986328,-3.9321858882904053,-3.8621320724487305,-3.724891424179077,-3.7664718627929688,-3.746938705444336,-3.793224334716797,-3.802279472351074,-3.846139669418335,-3.8790414333343506,-3.930835247039795,-3.992175579071045,-4.096187591552734
34.wav,6.334323406219482,99.89999999933868,-5.9010114669799805,-6.128894805908203,-6.405003547668457,-6.734562873840332,-6.917375564575195,-6.939385414123535,-7.114741802215576,-6.928130626678467,-6.830162048339844,-6.742173671722412,-6.585453033447266,-6.538735866546631,-6.569754600524902,-6.464189052581787,-6.4937663078308105,-6.583530902862549,-6.578458309173584,-6.812055587768555,-6.670257568359375,-6.944145202636719,-7.195384502410889,-7.205000400543213,-7.377190589904785,-7.274746894836426
91.wav,5.687313556671143,150.49999999964098,-7.120940685272217,-8.008722305297852,-6.655642986297607,-8.265048027038574,-7.548147201538086,-6.67180871963501,-7.97268009185791,-9.715755462646484,-7.43082332611084,-9.136473655700684,-8.005546569824219,-7.621131420135498,-8.266456604003906,-7.925318717956543,-8.39090347290039,-9.617840766906738,-8.856494903564453,-8.424623489379883,-8.220462799072266,-7.767665863037109,-7.784181594848633,-7.622673988342285,-7.573966026306152,-7.39963960647583
375.wav,6.4596147537231445,64.50000000001764,-4.9190826416015625,-4.483072280883789,-4.239840507507324,-4.184751510620117,-4.222079753875732,-4.324590682983398,-4.515242576599121,-4.762825012207031,-5.040283679962158,-5.235492706298828,-5.5493879318237305,-5.455513000488281,-5.474837779998779,-5.585787773132324,-5.585827827453613,-5.516273498535156,-5.503556728363037,-5.423793792724609,-5.421743869781494,-5.347946643829346,-5.293495178222656,-5.227123260498047,-5.150396823883057,-5.08035135269165
667.wav,6.5119948387146,83.70000000011794,-0.23955246806144714,-0.22643530368804932,-0.2544901371002197,-0.3303121328353882,-0.4007255434989929,-0.3577999770641327,-0.377305269241333,-0.41730797290802,-0.4687291383743286,-0.503332793712616,-0.5026264786720276,-0.5026002526283264,-0.5673686861991882,-0.6079021692276001,-0.5609861016273499,-0.5695408582687378,-0.6039620637893677,-0.6036603450775146,-0.5917644500732422,-0.5667892098426819,-0.5583799481391907,-0.5521606206893921,-0.5310389995574951,-0.5789215564727783
73.wav,6.1704792976379395,119.50000000021612,-2.9988343715667725,-3.2423200607299805,-3.0973639488220215,-3.4284842014312744,-3.4393227100372314,-3.7810144424438477,-3.8495078086853027,-4.019542694091797,-4.337099552154541,-4.750326156616211,-6.201574802398682,-6.802985668182373,-6.022665977478027,-4.864570140838623,-4.503142356872559,-4.477362632751465,-4.374514579772949,-4.318044662475586,-4.285920143127441,-4.466217517852783,-4.5879106521606445,-4.710812568664551,-5.010430812835693,-4.978480339050293
509.wav,5.134422779083252,150.49999999964098,-8.174142837524414,-8.255457878112793,-8.140739440917969,-8.241205215454102,-8.353195190429688,-8.492337226867676,-8.596489906311035,-8.768684387207031,-8.855804443359375,-9.499702453613281,-10.15498161315918,-12.77565860748291,-11.375009536743164,-11.082199096679688,-10.826351165771484,-10.222660064697266,-10.220353126525879,-11.211711883544922,-9.129987716674805,-11.366148948669434,-11.173649787902832,-10.128581047058105,-10.243261337280273,-10.401344299316406
648.wav,5.592524528503418,150.49999999964098,-4.723014831542969,-4.832653522491455,-5.341540336608887,-5.957159519195557,-6.748446464538574,-6.724714279174805,-9.348270416259766,-7.709418296813965,-8.598361015319824,-8.196830749511719,-6.5705695152282715,-6.455803394317627,-5.929049015045166,-6.099917411804199,-5.77997350692749,-5.843780994415283,-5.8566575050354,-5.960184574127197,-5.958567142486572,-6.128303527832031,-6.1560797691345215,-6.353401184082031,-6.555384635925293,-7.344825744628906
683.wav,6.2904157638549805,133.49999999918163,-8.407726287841797,-7.404731750488281,-7.4609174728393555,-8.16270637512207,-9.776145935058594,-8.884765625,-9.057323455810547,-10.126265525817871,-12.884197235107422,-11.007232666015625,-10.759917259216309,-10.659339904785156,-11.695368766784668,-11.992341041564941,-12.162758827209473,-12.21607494354248,-11.787410736083984,-13.463685989379883,-12.244354248046875,-12.59593391418457,-13.927680969238281,-12.159088134765625,-12.176368713378906,-13.140913009643555
522.wav,5.770773410797119,136.5000000003434,-5.599277496337891,-5.488569259643555,-5.7425994873046875,-6.563664436340332,-8.174237251281738,-6.740543365478516,-6.3070878982543945,-6.191221237182617,-6.260948181152344,-6.641227722167969,-7.348451614379883,-9.263272285461426,-7.8209967613220215,-7.238450050354004,-7.261167526245117,-7.307694435119629,-7.658862113952637,-8.350905418395996,-9.984482765197754,-9.4803466796875,-8.692525863647461,-8.548023223876953,-8.60835075378418,-8.927273750305176
183.wav,6.348808765411377,93.49999999982005,-6.82058048248291,-5.762044906616211,-5.460208892822266,-5.386366844177246,-5.376741409301758,-5.529562473297119,-5.704495429992676,-6.0421037673950195,-6.4061479568481445,-6.513611316680908,-6.769360542297363,-6.99121618270874,-7.173322677612305,-7.144362449645996,-7.139751434326172,-7.165109157562256,-7.108985424041748,-7.223144054412842,-7.224073886871338,-7.216668128967285,-7.227780818939209,-7.185739517211914,-7.2963666915893555,-7.265104293823242
184.wav,6.376376628875732,66.49999999994847,-6.543450832366943,-6.291901588439941,-6.01521635055542,-5.846588134765625,-5.758869171142578,-5.7817301750183105,-5.913968086242676,-6.198789596557617,-6.717771530151367,-8.407487869262695,-7.821630954742432,-6.749604225158691,-6.259335041046143,-6.060025691986084,-5.89109468460083,-5.7654314041137695,-5.666248321533203,-5.569914817810059,-5.524923801422119,-5.451223850250244,-5.402976989746094,-5.376129150390625,-5.347918510437012,-5.361126899719238
644.wav,5.867241859436035,150.49999999964098,-9.687834739685059,-11.189724922180176,-11.114590644836426,-10.999433517456055,-11.41020393371582,-11.249605178833008,-11.852229118347168,-11.086806297302246,-12.394645690917969,-13.062910079956055,-11.569010734558105,-11.25693130493164,-11.489006042480469,-11.858833312988281,-12.970926284790039,-11.123913764953613,-12.649589538574219,-11.759986877441406,-11.249099731445312,-11.511959075927734,-11.75731372833252,-12.092296600341797,-13.035913467407227,-11.570066452026367
132.wav,6.136997222900391,150.49999999964098,-5.506547451019287,-5.021838665008545,-4.746989727020264,-4.750556945800781,-4.908303260803223,-6.549129486083984,-6.345909595489502,-4.666239261627197,-4.22928524017334,-3.92276668548584,-3.781033515930176,-3.6900956630706787,-3.669760227203369,-3.683889865875244,-3.732389450073242,-3.8072001934051514,-3.88677978515625,-3.994596481323242,-4.102827548980713,-4.237303733825684,-4.353472709655762,-4.440789699554443,-4.520218849182129,-4.645777702331543
14.wav,6.190674304962158,64.50000000001764,-3.9751980304718018,-3.830293655395508,-3.81125545501709,-3.8818325996398926,-3.9429996013641357,-4.1373090744018555,-4.425251007080078,-4.757378578186035,-5.107099533081055,-5.642031192779541,-6.385669708251953,-6.43612003326416,-7.529036045074463,-7.633758544921875,-8.248916625976562,-9.319839477539062,-8.841828346252441,-7.504130840301514,-6.588979721069336,-6.451019763946533,-6.212233066558838,-6.012829780578613,-5.850096702575684,-5.7255096435546875
464.wav,5.71710205078125,141.50000000049536,-9.739706039428711,-10.20175552368164,-11.888092994689941,-11.93403434753418,-12.26137924194336,-11.549891471862793,-11.65919017791748,-11.164142608642578,-12.156774520874023,-10.963143348693848,-11.695878028869629,-12.745594024658203,-12.871501922607422,-13.290544509887695,-11.65936279296875,-11.482695579528809,-12.831790924072266,-11.791107177734375,-13.701764106750488,-12.687591552734375,-12.475515365600586,-11.983482360839844,-12.570083618164062,-11.971014976501465
368.wav,5.768047332763672,150.49999999964098,-9.943476676940918,-9.093059539794922,-9.657769203186035,-12.23914909362793,-11.768896102905273,-11.9608793258667,-11.096871376037598,-11.711777687072754,-11.233907699584961,-11.864538192749023,-11.710762977600098,-11.210522651672363,-12.12149429321289,-12.104729652404785,-12.038233757019043,-12.537517547607422,-12.024599075317383,-12.371984481811523,-12.682859420776367,-13.298465728759766,-12.871705055236816,-12.818632125854492,-11.269171714782715,-11.94195556640625
521.wav,6.233448505401611,112.50000000023108,-4.834731578826904,-4.484688758850098,-4.405515670776367,-4.495814323425293,-4.767753601074219,-5.2583513259887695,-6.177684307098389,-7.539190769195557,-6.227616786956787,-5.770303249359131,-5.550373554229736,-5.541374683380127,-5.559720039367676,-5.581465244293213,-5.615862846374512,-5.656522750854492,-5.706241607666016,-5.885271072387695,-5.757375717163086,-5.915132999420166,-6.034672737121582,-6.019252777099609,-6.058743953704834,-6.005815505981445
438.wav,6.115973949432373,110.50000000011622,-5.2497735023498535,-4.894093036651611,-4.67723274230957,-4.723637580871582,-4.706557273864746,-4.804596900939941,-4.834877967834473,-4.936077117919922,-5.033064365386963,-5.106579303741455,-5.192221164703369,-5.231842994689941,-5.338196754455566,-5.420177936553955,-5.491523742675781,-5.513716220855713,-5.580303192138672,-5.568356990814209,-5.618205547332764,-5.628730773925781,-5.622678756713867,-5.623177528381348,-5.708837509155273,-5.8056793212890625
542.wav,5.165073871612549,150.49999999964098,-3.662454605102539,-3.8561158180236816,-4.209348678588867,-4.214627265930176,-4.0317487716674805,-4.753808975219727,-4.600133419036865,-4.214428901672363,-4.237225532531738,-4.201416015625,-4.189607620239258,-4.212524890899658,-4.285797119140625,-4.4081878662109375,-4.998969078063965,-4.542207717895508,-4.667994499206543,-5.15925407409668,-4.830559253692627,-5.290536403656006,-5.089234828948975,-5.150092124938965,-5.732032775878906,-5.424074649810791
556.wav,6.530908584594727,103.50000000006423,-3.8001351356506348,-4.097053527832031,-4.490316390991211,-5.025585174560547,-5.696537494659424,-6.12955379486084,-6.284411430358887,-5.9733686447143555,-5.7619733810424805,-5.3729047775268555,-5.500927448272705,-5.224857330322266,-5.239047050476074,-5.26583194732666,-5.306856632232666,-5.378151893615723,-5.471831798553467,-5.564871788024902,-5.65378999710083,-5.742175102233887,-5.806204795837402,-5.883279800415039,-5.907379627227783,-6.010602951049805
66.wav,6.149351119995117,150.49999999964098,-8.976806640625,-8.294158935546875,-8.343305587768555,-9.142228126525879,-10.680469512939453,-10.947246551513672,-11.349627494812012,-10.397659301757812,-10.331387519836426,-11.323594093322754,-12.309173583984375,-10.950735092163086,-11.079187393188477,-10.99970817565918,-11.156899452209473,-12.3522367477417,-11.960837364196777,-10.427042961120605,-11.187932968139648,-12.959075927734375,-11.364969253540039,-11.859525680541992,-10.997371673583984,-11.651328086853027
347.wav,6.0367584228515625,150.49999999964098,-4.603954792022705,-4.436453342437744,-4.556618690490723,-5.011711597442627,-5.785289764404297,-7.024394512176514,-5.670406341552734,-5.029280185699463,-4.896344184875488,-4.971345901489258,-5.001429557800293,-5.043867111206055,-5.240022659301758,-5.592121124267578,-6.319320201873779,-6.606659889221191,-8.295832633972168,-8.419441223144531,-6.408602714538574,-6.702056884765625,-6.620571136474609,-6.60158109664917,-6.742563724517822,-6.705524444580078
268.wav,6.13712739944458,150.49999999964098,-4.650579452514648,-4.490047454833984,-4.401899814605713,-4.5580363273620605,-4.590436935424805,-5.122129917144775,-5.0326080322265625,-5.207003116607666,-5.202024459838867,-5.140048980712891,-5.036776065826416,-4.926911354064941,-4.872160911560059,-4.850661754608154,-4.669332027435303,-4.67603874206543,-4.654241561889648,-4.659804821014404,-4.59653902053833,-4.624613285064697,-4.638097763061523,-4.635612964630127,-4.626726150512695,-4.578433036804199
505.wav,5.942478656768799,136.5000000003434,-6.221757411956787,-6.632026672363281,-6.51364803314209,-6.615171432495117,-6.505781650543213,-6.521867275238037,-6.326613426208496,-5.9762115478515625,-6.028045654296875,-5.970841407775879,-6.012843608856201,-5.915307521820068,-6.063672065734863,-6.038032531738281,-6.281977653503418,-6.277642250061035,-6.281109809875488,-6.326776504516602,-6.336400508880615,-6.366844177246094,-6.336707592010498,-6.310230255126953,-6.304149627685547,-6.445926666259766
642.wav,6.456610679626465,64.50000000001764,-5.211909294128418,-6.178377151489258,-8.341913223266602,-6.92491340637207,-5.85531759262085,-6.166514873504639,-5.919384956359863,-6.385645389556885,-7.4368391036987305,-8.202912330627441,-6.679442882537842,-6.3236494064331055,-5.924056529998779,-5.8871283531188965,-5.9402337074279785,-5.876634120941162,-5.911309242248535,-5.895138740539551,-6.042646884918213,-5.97446346282959,-5.952389717102051,-6.064662933349609,-5.990922451019287,-6.147442817687988
142.wav,6.167392730712891,81.70000000029577,-7.091960430145264,-5.496353626251221,-4.815574645996094,-4.532075881958008,-4.452600479125977,-4.445454120635986,-4.513008117675781,-4.631139755249023,-4.8293609619140625,-5.012815475463867,-5.226047992706299,-5.479338645935059,-5.729793071746826,-5.911960124969482,-6.144887447357178,-6.359401702880859,-6.487046241760254,-6.687315464019775,-6.871370792388916,-6.984952449798584,-7.049901485443115,-7.123719215393066,-7.177556037902832,-7.119566917419434
428.wav,6.227678298950195,106.49999999979234,-4.804903030395508,-4.379614353179932,-4.015246868133545,-3.8445000648498535,-3.7625949382781982,-3.6985559463500977,-3.6856131553649902,-3.7131617069244385,-3.7827863693237305,-3.882856845855713,-3.9640297889709473,-4.081733703613281,-4.199737071990967,-4.347956657409668,-4.531112194061279,-4.590935707092285,-4.806136608123779,-4.895122051239014,-5.0825514793396,-5.150713920593262,-5.2321319580078125,-5.336703300476074,-5.388075351715088,-5.532142639160156
391.wav,6.527880668640137,108.5000000000155,-3.3088488578796387,-3.5422041416168213,-3.7632222175598145,-4.01875114440918,-4.154285430908203,-4.276419639587402,-4.166401386260986,-3.9749603271484375,-4.044506072998047,-3.9008500576019287,-3.8498153686523438,-3.706599235534668,-4.118586540222168,-3.8296751976013184,-3.7845640182495117,-3.822472333908081,-3.9025418758392334,-3.9178061485290527,-4.034961700439453,-4.036768913269043,-4.140402793884277,-4.1964216232299805,-4.146772861480713,-4.314671993255615
614.wav,6.457701683044434,90.3999999997693,-3.492628574371338,-3.7304508686065674,-4.15032958984375,-4.5757951736450195,-5.850011825561523,-5.808961868286133,-5.3119401931762695,-4.849837779998779,-4.7596659660339355,-4.6392502784729,-4.7206292152404785,-4.875223636627197,-4.946812152862549,-5.250670909881592,-5.176502704620361,-5.600319862365723,-5.914373874664307,-6.492074012756348,-7.727470397949219,-9.057550430297852,-7.095429420471191,-6.379138946533203,-6.160801410675049,-6.063724994659424
120.wav,6.204641342163086,64.50000000001764,-5.883115291595459,-6.030829906463623,-6.013422012329102,-6.323609828948975,-7.212985992431641,-7.539516448974609,-9.973669052124023,-9.18813705444336,-8.177865982055664,-8.549972534179688,-8.273999214172363,-9.05984878540039,-8.355331420898438,-8.39657974243164,-7.77517032623291,-7.6925764083862305,-7.987314224243164,-7.374358177185059,-7.2042236328125,-7.097039222717285,-7.042108058929443,-6.91831636428833,-6.927484035491943,-6.700379371643066
3.wav,6.151900768280029,133.50000000075292,-4.578055381774902,-4.504676342010498,-4.5958757400512695,-4.670102119445801,-4.73981237411499,-4.945840835571289,-5.173638343811035,-5.413760185241699,-5.743926525115967,-6.047639846801758,-6.301553726196289,-6.253339767456055,-6.525500774383545,-6.712019443511963,-6.734241008758545,-6.725872039794922,-6.883009910583496,-6.961818218231201,-7.1458234786987305,-7.427434921264648,-7.739590167999268,-7.837610244750977,-9.071843147277832,-8.949118614196777
327.wav,5.61315393447876,150.49999999964098,-7.683279991149902,-8.02131462097168,-7.449711799621582,-7.084077835083008,-6.851640224456787,-7.079558849334717,-7.451301097869873,-7.615701675415039,-7.20929479598999,-6.941385269165039,-7.806710720062256,-6.684990406036377,-7.528299331665039,-7.798523902893066,-7.069048881530762,-7.418363571166992,-8.442834854125977,-7.813796043395996,-7.772056579589844,-7.793047904968262,-8.056689262390137,-9.580782890319824,-7.936722755432129,-8.320222854614258
23.wav,5.544663906097412,150.49999999964098,-7.669519901275635,-7.628389835357666,-7.949750900268555,-8.557609558105469,-9.888227462768555,-9.142717361450195,-8.791537284851074,-9.164231300354004,-9.685943603515625,-11.47891616821289,-11.114431381225586,-10.84345817565918,-10.500608444213867,-11.508779525756836,-11.943078994750977,-12.172950744628906,-11.666796684265137,-12.094417572021484,-11.881949424743652,-12.181894302368164,-13.087333679199219,-12.269388198852539,-13.497833251953125,-11.116419792175293
162.wav,6.2347211837768555,100.50000000005593,-3.7039926052093506,-3.4838101863861084,-3.3783986568450928,-3.370366096496582,-3.4719552993774414,-3.6129567623138428,-3.8553099632263184,-4.161255359649658,-4.4760518074035645,-4.784058094024658,-4.982267379760742,-5.032931327819824,-4.902771949768066,-4.755805015563965,-4.593647480010986,-4.4599738121032715,-4.333308219909668,-4.206328392028809,-4.136593341827393,-4.078303337097168,-4.025339126586914,-4.005561828613281,-3.993643283843994,-3.9874660968780518
51.wav,6.214603424072266,116.50000000017783,-10.710026741027832,-9.409730911254883,-9.381089210510254,-11.368953704833984,-10.687318801879883,-10.345501899719238,-11.516284942626953,-11.46036148071289,-12.100374221801758,-12.264411926269531,-12.034743309020996,-11.371926307678223,-12.445564270019531,-12.092557907104492,-12.060946464538574,-14.19340705871582,-11.334490776062012,-11.752915382385254,-11.330652236938477,-11.739315032958984,-11.44333553314209,-12.119733810424805,-12.360372543334961,-11.339587211608887
401.wav,5.679624080657959,150.49999999964098,-4.547836780548096,-4.439119815826416,-4.299553871154785,-4.155582904815674,-4.040905952453613,-3.9156036376953125,-3.764324188232422,-3.6284172534942627,-3.477010726928711,-3.3386683464050293,-3.2046186923980713,-3.0923657417297363,-2.981407403945923,-2.904003143310547,-2.831176280975342,-2.7793993949890137,-2.7363433837890625,-2.693416118621826,-2.6794373989105225,-2.654001474380493,-2.6404175758361816,-2.6482691764831543,-2.6575307846069336,-2.7032086849212646
172.wav,6.52486515045166,89.50000000006,-8.449258804321289,-8.728785514831543,-8.141305923461914,-8.935033798217773,-10.602030754089355,-9.933370590209961,-10.610261917114258,-10.732379913330078,-12.04007339477539,-10.977041244506836,-11.614703178405762,-11.365338325500488,-11.003515243530273,-10.990571975708008,-11.592945098876953,-10.868692398071289,-11.021410942077637,-11.003987312316895,-12.386839866638184,-12.335315704345703,-11.457194328308105,-12.224424362182617,-11.925537109375,-11.031253814697266
255.wav,4.67830753326416,150.49999999964098,-6.005572319030762,-5.7766828536987305,-6.341193199157715,-7.13120698928833,-6.383835792541504,-5.640708923339844,-5.351285934448242,-5.20845890045166,-5.253312110900879,-5.265236854553223,-5.307194232940674,-5.456033706665039,-5.636129379272461,-5.806015968322754,-5.693807601928711,-5.6828999519348145,-5.445341110229492,-5.262008190155029,-5.016639232635498,-4.877353668212891,-4.682571887969971,-4.52069616317749,-4.429671287536621,-4.36885929107666
593.wav,6.217296123504639,82.50000000030576,-7.112103462219238,-7.266234397888184,-7.613030433654785,-8.319029808044434,-7.804649829864502,-8.07805347442627,-7.42543888092041,-7.631081581115723,-7.567007541656494,-7.4379377365112305,-7.196661949157715,-6.752997875213623,-7.7595977783203125,-7.443912506103516,-8.252147674560547,-8.107085227966309,-6.91508674621582,-6.545211315155029,-6.28653621673584,-6.152019500732422,-6.104831218719482,-6.202977657318115,-6.10340690612793,-6.09062385559082
395.wav,6.440120697021484,150.49999999964098,-7.616158485412598,-6.084543704986572,-5.442563056945801,-5.279452800750732,-5.232697486877441,-5.146477222442627,-5.221170425415039,-5.4299421310424805,-5.530505180358887,-5.9555463790893555,-6.410995960235596,-7.390468120574951,-7.3225321769714355,-7.190253257751465,-8.370820045471191,-8.180974960327148,-8.748024940490723,-7.724430561065674,-9.382058143615723,-8.214183807373047,-7.619855880737305,-6.951540946960449,-6.49173641204834,-6.046810626983643
