,meanF0,stdF0,maxF0,minF0,center_of_gravity,standard_deviation,skewness,intensity,energy,energy_in_air,power,power_in_air,rms,duration,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_max_0,mfcc_max_1,mfcc_max_2,jitter,shimmer,hnr,zcrMean,zcrStd,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,age
623.wav,93.68383804535648,120.21629173509187,552.9165303572299,171.46557743252887,2199.290013909356,3102.215672590153,1.5123921981756165,65.91679157695383,0.034170506713563614,8.542626678390903e-05,0.0015622090487204703,3.905522621801176e-06,0.03952479030583806,21.873197278911565,32338.431046078193,108.60060542505956,14.505348897186648,84040.57837965281,54.55834094705416,10.048155742644656,2005044.3066121761,584.834990421829,30.999992771336828,0.0231787238536629,0.0937101794354936,-102.67474233076206,9.999985577701446,6.0552527821040965,0.10627822998381907,0.07634627748548106,0.08372151676436912,0.0993777336862207,0.069466507679366,0.09608775706160332,0.07365641053973074,0.07780360567908046,0.1097293953133424,0.06400631997115445,0.06594001998724726,0.07758622584858543,0.10769988244156493,0.07954111169515737,0.0742407955841778,0.09978168006093968,0.05624199785822821,0.0851468059321363,0.06521159056442202,0.0716840221842179,0.20007629257870704,0.06737098157051959,0.06285643152978203,0.06891998795622847,22.0
624.wav,49.25635233148257,83.22237465470766,598.5558645196044,94.1057239359238,556.2206217190235,1021.8575797472665,5.472152552490223,61.517995661278434,0.01834181952752543,4.585454881881357e-05,0.0005673611019906819,1.4184027549767047e-06,0.023819343021810695,32.32829931972789,20019.28202937242,90.42332188923847,8.028928339272525,57790.54972394275,45.40165405604159,8.374576870203738,955008.4552730349,449.95610255589463,30.99962843897996,0.0364144218893119,0.1958708679004284,-68.29030887714832,15.500418120348531,9.232435030324528,0.12265889342974795,0.10693706856734725,0.06524317659537743,0.14102383104924324,0.05867779285207119,0.07366480575156925,0.04559249024868858,0.06788613421093317,0.15211600648877308,0.0528680770485301,0.06482248076202529,0.04850924299569345,0.07782843102619004,0.0567612624470194,0.05999809482301396,0.0771782019374526,0.061029912008043294,0.06056866360004894,0.05158473014285832,0.06394484587060453,0.15407345577988768,0.05366661554058085,0.04762649218685634,0.062388204096502045,21.0
627.wav,35.91153435401167,59.234217850722885,585.6659739133357,87.20097185852009,2069.5938726839254,2553.9711084003015,1.4784142555123008,59.33319128465611,0.007648203420132288,1.912050855033072e-05,0.00034306713824147926,8.576678456036982e-07,0.018522071650910955,22.293605442176872,30832.34273772812,108.12896396129692,13.335539824913836,74900.27001623857,56.43479950419932,9.33729027616599,1163792.138090011,561.3714689139133,30.9999957172861,0.0208065531300165,0.1074086393196359,-99.61148816978724,10.50004660348651,6.344312426987791,0.10835432684065052,0.07340131474427547,0.07199404774744171,0.08423181848628139,0.06312500118698242,0.08041390699594773,0.07546124341080789,0.1036323862720125,0.11788977477932315,0.06604473115138584,0.07744066501228392,0.07801078337260746,0.10628667709911965,0.06241641503178277,0.058940472949522066,0.06147636395533399,0.04856447491297092,0.05615577358368525,0.07574896600194878,0.07283160448695046,0.18610847740859357,0.05267921125289629,0.06147026601229431,0.06009041799262072,20.0
628.wav,52.63004795986424,90.70530521684526,589.3077303514674,75.33691205147719,791.7424945107792,1095.799993367642,4.007452068430223,62.26442016575858,0.016850475311124342,4.212618827781085e-05,0.0006737550104816829,1.6843875262042071e-06,0.025956791220828564,25.009795918367345,32326.97588524369,99.25702773840558,13.16045869184583,85574.5132383753,52.44114450472183,9.185299061046468,1668052.9503324784,490.4390579557041,30.895641785512872,0.025294250371588,0.1164028592227024,-104.67667720393251,12.000319987546547,7.210523677683196,0.10601782575745275,0.07741635748264974,0.060453896243608314,0.08142745370320938,0.06637131110709658,0.06655234069971411,0.051224453535005154,0.08482570824389284,0.09974054317629216,0.10741990652256944,0.10004290298186702,0.09850730054664253,0.08105259708010727,0.060290404933486495,0.05458439988815077,0.07663695468078477,0.10162167146419313,0.06504742120620496,0.06302532768879704,0.07563477842417463,0.09236149921556411,0.09411800545667474,0.07954180970421254,0.0872505822374114,21.0
629.wav,40.36956288026139,87.5102514423159,598.293577997002,76.09622989487072,1015.576906359656,1620.5705847439813,2.4642386779738334,59.276743982138456,0.010738278637356432,2.684569659339108e-05,0.0003386369855690539,8.465924639226347e-07,0.018402091880247037,31.710294784580498,30857.621439982035,97.64253070470431,12.573822499632662,73049.43421576491,45.274014714486704,9.453583528457251,1424321.9253369237,478.0877584412518,30.919069797510428,0.0220437418766258,0.1140329886809487,-134.30666263453452,14.999997628429506,8.944102187678707,0.10860207522709739,0.0741078400285026,0.06186683609356064,0.10200574694257941,0.10101347796594058,0.09245571067769141,0.05697168848536857,0.0679897155670326,0.07798225604113886,0.07694442997013601,0.09252091671306288,0.08753930628788907,0.08501139594777349,0.06288594975154427,0.05988534800331968,0.0799330064581206,0.1317938388620013,0.0783849633799322,0.06213005758160274,0.06243703564013515,0.06209288630836997,0.06339506184712253,0.0659681268873817,0.07524099184157905,52.0
630.wav,41.600735262276004,60.05606575255346,584.4083135663278,81.14525839304598,887.8393522247812,769.2054074968436,4.31512417329526,62.14680180033318,0.014115994080511137,3.5289985201277846e-05,0.0006557528267259738,1.6393820668149345e-06,0.025607671247615895,21.526394557823128,27821.840295027974,107.98413983618264,10.992001379379197,61958.43722376731,53.395268013220715,8.834040985144261,750456.4837662526,501.45476048071066,30.999987697500064,0.0195176267379075,0.0821484500826058,-101.17001764684709,9.999864990794295,6.055267880278045,0.12162965451052699,0.07554910505543812,0.054652929750994166,0.08747427757244283,0.05171452690385277,0.09689137956909458,0.07588258356131901,0.08807307232660973,0.12669206418277043,0.06786257243577673,0.08035145246610437,0.07322638166507033,0.09198608404252141,0.0601309854232014,0.040331895304412335,0.06457061252221669,0.03712471128589634,0.09672248241231785,0.09306301079183918,0.06219476207583797,0.1350987693296985,0.04894271305137143,0.05422950122649284,0.05259440568427982,21.0
632.wav,69.89761234274162,109.88830118795335,597.9582988302408,77.45511018320735,749.5123663770737,1450.9480671902727,5.010890615799924,61.16127709318182,0.031393916334566736,7.848479083641684e-05,0.0005226220157104607,1.3065550392761518e-06,0.022860927708876138,60.070022675736965,23346.51975504473,87.10924637249083,16.765858394060945,81887.78090287783,56.35755980264767,11.763163783188116,2874673.272012769,584.374090542777,30.999995168172887,0.0112062956456374,0.0635435729129898,-130.7598978519409,29.500292100429867,17.31742975330413,0.09096078619098609,0.06790229509474176,0.0788023850071106,0.10545372007551437,0.05617464904625208,0.068401667159746,0.04672523803576684,0.09354319100686947,0.23193831256636224,0.047653225570956505,0.05525832538526313,0.05718620486043095,0.1293730310925037,0.09071695533874151,0.10597254784641479,0.1470056775974226,0.0821449033117897,0.0869181340683053,0.08107580435317681,0.10407227012127844,0.3217154397302596,0.08041274681351404,0.08649360810018514,0.0844870831719576,43.0
634.wav,83.45219416430422,111.22124990656644,598.3875633778949,101.01994836738051,2033.8245340214264,2310.522822311343,1.6967160184717325,65.23735979106205,0.06303489608437246,0.00015758724021093116,0.0013359677375473023,3.3399193438682557e-06,0.03655089243161242,47.18294784580499,16341.959631529551,82.17118667172768,15.98004256420074,48965.90081593734,54.28915790162922,10.56362929220414,802949.0942430639,600.8722688198923,30.9999928167021,0.0169710819374662,0.079687500641596,-103.77014641527032,23.000022798777657,13.564677550771153,0.08598202715386329,0.061354627564081644,0.059654639758800046,0.07295902110576068,0.06396768898300757,0.07690678329952763,0.063089560676043,0.10857856644181337,0.21991612822257994,0.05758282738172064,0.06081841101470788,0.06918971839809433,0.08737354818498932,0.06364903293518799,0.06852812923867836,0.0777398899465807,0.0731992941912847,0.07507405580556598,0.08388831505231548,0.09158936033115768,0.29811852831559044,0.05881174584376704,0.06007743467268138,0.07185511903048811,49.0
636.wav,53.72144175693093,110.58161794527558,597.0456859827367,75.54929341071575,895.1641222775464,1353.434888562922,5.129299712641929,62.466057885122844,0.012526035731550278,3.13150893288757e-05,0.0007057742023107248,1.764435505776812e-06,0.026566411167312846,17.747936507936508,22832.72101101425,101.824083947896,11.001379643858192,63359.436596575535,51.04613285369862,9.322310537606167,1095810.969824932,462.0357183449657,30.9999599215899,0.030685724302845,0.1754440076994314,-119.44640257013212,8.000115200219282,4.898405490533495,0.08944877923046914,0.07091572453994018,0.06870362299231704,0.11378810356259315,0.07691920720305565,0.11325153361650092,0.07522425388604247,0.0842211675136027,0.14831064285981208,0.04269459446017833,0.05716605903562359,0.0593563110998648,0.05934655766905889,0.05447666416809757,0.059232021170104704,0.07034169512662951,0.06427319588544557,0.08931643227594732,0.08158951312400897,0.07719078118864978,0.20563299502136387,0.04531735768782913,0.03769438561517167,0.05589295772351347,19.0
638.wav,74.95840448904357,107.45540970707683,598.7139660752529,78.6958158541132,2033.7894313296974,2424.6817961465854,2.0893490159964343,59.80229971956312,0.006833170013770165,1.708292503442541e-05,0.0003821993668634225,9.554984171585562e-07,0.01954991986846551,17.87854875283447,39167.16929105425,107.8983878768991,11.729261565299154,77383.61860025249,57.21572383436923,9.28750427232411,1406722.0348389728,517.6062353860809,30.999989763406766,0.0231349164721443,0.0937356632744032,-94.05755602546404,7.9997850979851854,4.898945378685977,0.10116512761051957,0.07440792541581247,0.07480878719105692,0.09547846438000783,0.06343014117123909,0.08890940941567613,0.0726321476120768,0.08952929869376708,0.11222283332776102,0.07997125741393935,0.07694737781479832,0.0704972299533454,0.08416250409471587,0.05838453510231611,0.06048965537493943,0.06659015446365259,0.049005414254514774,0.05872834816392301,0.0649622586475873,0.07186542873428052,0.14431365573885535,0.07991343527411181,0.06807497633386689,0.0618234486478975,31.0
639.wav,55.460925830095356,90.4448698449281,589.3442110609833,103.20606579217402,1046.7968460446632,1053.4303368090045,2.200176162965328,62.966563005294,0.023541062614268343,5.885265653567086e-05,0.0007919837884290895,1.979959471072724e-06,0.028142206530922368,29.724172335600908,21966.995322361756,93.80954894443518,10.01965756797067,65093.61438946795,50.59244396654362,9.259482384167697,1579246.965178572,560.0085737626162,30.99988655575993,0.0308557429870941,0.1153720172540928,-104.60186274664036,14.00046041366231,8.366974127700056,0.10480025215109984,0.07877642291482913,0.05806051067468886,0.1168941754102432,0.07180092909643324,0.08425059738904528,0.06446392429844945,0.09539751627799914,0.17987136686828922,0.047548348036412495,0.049521577702991426,0.04861437917951875,0.09041265595596838,0.06784311559701543,0.06059952891401521,0.09986147744657227,0.06679131826747842,0.07588215154089151,0.07680806698512559,0.08550035096523811,0.215016305153327,0.05188967603701922,0.04213716755649221,0.04804464652550586,37.0
640.wav,38.97094548986734,66.94154351613007,596.2826355333776,82.137916232823,1239.5040923306603,1701.5440936041698,2.2467180880965727,62.061757969710555,0.012129072757390651,3.032268189347663e-05,0.0006430367417559618,1.6075918543899045e-06,0.025358169132568737,18.8621768707483,21093.449384197862,109.79481308601667,12.89939715465123,49975.83637327243,52.82519765987578,10.448245946231172,1051115.193526053,381.88742559214074,30.999993271097836,0.0315457276663183,0.1013199378971664,-98.24298263868349,8.499943623310394,5.188088042030031,0.10307717644897028,0.06910267904683147,0.06291587220030102,0.0886371335952655,0.07581809654511651,0.0930276970908891,0.06791928278635485,0.08355541800310742,0.1402205473027423,0.06063295477823781,0.07768809771124664,0.07740504449093707,0.08104560161489205,0.05415118573199143,0.07965580831677105,0.06103483541683594,0.08463527293736262,0.06347522298944942,0.09863179468117418,0.06325173318667435,0.1944186212221445,0.0478301036734176,0.06441197998339686,0.10255376335857576,38.0
645.wav,68.38213738161512,95.9912466979375,539.2159381265276,116.08875577807437,2061.987431175124,2115.82168320943,1.846409939596308,64.35925978866857,0.023021717594692757,5.7554293986731895e-05,0.001091405078234362,2.728512695585905e-06,0.033036420481558866,21.093650793650795,24850.405454622196,97.17824781180543,12.227045707253948,54719.5753942723,52.10387453438399,9.17409331388058,809734.5616393596,547.8222096341627,30.99562459150652,0.0180639156285284,0.0990459671959793,-78.13156399861788,10.000664440783472,6.054329097491324,0.09949480858738363,0.07873884175567096,0.07754948519240272,0.10908171269948573,0.06425448824255371,0.08206215325350588,0.06077671453504418,0.09567186402699067,0.12729723550944153,0.06054783510048579,0.0759986211464708,0.06852623995056438,0.07239401813964916,0.06267293625786245,0.06466652254565414,0.07745210678581006,0.04856416295739985,0.055059055403480384,0.054020408943891034,0.07220190056773572,0.14806970489752255,0.05905875470952628,0.06111840258793184,0.055376011774227366,20.0
653.wav,94.22565070578523,120.68979110119648,582.2641120341235,80.8518638844794,1738.4047588630729,2456.238990286981,1.9605238705106263,70.76351529385373,0.0976331253961621,0.00024408281349040526,0.004768826484016211,1.1922066210040528e-05,0.06905669036390472,20.473197278911563,27097.190161965307,98.38562187581819,12.32141261190131,67186.61338837701,52.80273348484911,10.019169767225307,1564883.9492783884,467.0547112909816,30.999992351585917,0.0203806404296481,0.090795760732176,-63.231914619325714,9.499997395346506,5.76625634550832,0.12260599446018666,0.07479268301212952,0.07351412116566046,0.10321622389404442,0.05617506549281323,0.07876370087121078,0.06280698219728972,0.08648132171494312,0.13863303942501778,0.06118485838537052,0.06600090464105755,0.07582510474027623,0.11089116267059915,0.06538284295964988,0.0687988388826629,0.07800238611526045,0.04996454015874071,0.06497362987752632,0.06987399919443157,0.0796137532066939,0.19082017030600237,0.06151670104922177,0.05597781982803801,0.07560688426347958,21.0
654.wav,99.05045215849249,122.04986059571333,572.9545373262023,76.5099774918428,1247.619504281451,1644.8798546670741,1.6415518261714919,61.66160991316562,0.015046816609908179,3.761704152477045e-05,0.0005864364858747089,1.4660912146867723e-06,0.024216450728269594,25.658049886621317,26469.467311024957,90.25018464698276,10.032827215097491,55780.12525943248,38.63628198461619,7.486890401381532,1156451.3157516296,456.22319493699104,30.450723187616195,0.0283258350773195,0.1209447589954612,-74.09862829170895,12.000053447642488,7.21113659275987,0.12079656222202503,0.09608016918189813,0.09096000766846601,0.10047355447878126,0.06690243402721126,0.08616187864734894,0.049965500220843055,0.06568929324894884,0.0711490744801862,0.07539832201657755,0.0894837332660258,0.08693947054168792,0.09829576628741804,0.09327059766478366,0.09259939751136746,0.08899886068378275,0.05587922589819047,0.06463000982744811,0.044399708981354834,0.05492806356427098,0.060018286927912515,0.06538743194332786,0.08823792723834317,0.07906796217532285,68.0
655.wav,55.783752518104535,83.03399964986906,587.2159685968961,76.7165612322855,705.9742239248197,545.308272015524,4.02457844757482,61.4697550804692,0.014513983530314842,3.6284958825787105e-05,0.0005610938381543378,1.4027345953858446e-06,0.023687419406814618,25.867301587301586,20679.911662127437,89.51448177209714,13.213819500260392,51950.786230206206,42.813171302713435,8.855259793385605,694663.1048993199,409.9333804081322,30.996462158568985,0.0175655630003444,0.0932437548056363,-101.7422340765999,12.000177977669388,7.2108112124130574,0.11175937638031125,0.10821730535499004,0.08696927609149027,0.11189557056292476,0.08240270662030404,0.08883692119699872,0.06096747680343422,0.0771143456384295,0.06293546949695415,0.08718803487609991,0.058914793718162245,0.0627987232599009,0.10705454155499823,0.10433921586216936,0.06606976568564624,0.0880880285883457,0.07647066348221454,0.06961442639140118,0.06274728161890757,0.07165118108064186,0.04706626068751845,0.14469205100325505,0.04732598895189323,0.05335961808605817,58.0
656.wav,42.92499709570134,80.0682940633935,599.4721651011849,82.35729160007325,1422.133249446137,1406.7953454649921,2.5898651074511583,63.942970100206374,0.024284597387598042,6.0711493468995106e-05,0.0009916467693542738,2.4791169233856844e-06,0.03149042345466751,24.489160997732426,16160.456114611374,94.38484525250836,17.075333968821813,44278.76049074519,46.05287551069778,9.75707927681517,642748.6374586611,480.1627854927075,30.999990545873466,0.02109460138358,0.1611634002187603,-105.94567728671296,11.500032761441746,6.922197963450603,0.08432710843312728,0.06925921674095413,0.06942464916602128,0.08395514243082126,0.0608677087881306,0.07632120108307482,0.06364181783595742,0.1146155440317109,0.21748235603222243,0.05523887128885314,0.047751822975189,0.057114561193937714,0.0751650944889362,0.06379019133645689,0.07437605496139046,0.0734772772353631,0.05327364992579808,0.0763298610306999,0.05925682051021941,0.08619952739198611,0.29799534803449024,0.05182390020593552,0.043756662636623395,0.05734506476149407,31.0
658.wav,41.78848320786819,69.3653238463504,597.3071622617143,76.58179282999035,871.5386046417469,1167.0171929337248,2.687515079477654,61.23014067060894,0.01339744996074965,3.349362490187413e-05,0.0005309749814140994,1.3274374535352486e-06,0.023042894380135917,25.231791383219953,29453.35002416462,94.07107278262313,11.09088584481079,67679.21560321123,40.47630781324656,8.288606158635579,809233.5695977588,361.95159552375833,30.352453146412536,0.0213479948771692,0.1170151494223307,-92.71120748945316,11.999831451657144,7.211024941906036,0.1446034205206794,0.08958150870771947,0.07052639259149898,0.08639096084444482,0.0650966500245886,0.08791403478378573,0.06813909790481236,0.08682599130737391,0.08235052251027461,0.06287658629587692,0.07180259250326199,0.08389224200568324,0.0968395015388276,0.08304157060886747,0.07167133965981784,0.06506791522350136,0.06984099052697912,0.07425796000153202,0.057455196115660835,0.07141298276070453,0.06534915561139695,0.04897496156397142,0.05311519868349315,0.07313520527657826,28.0
659.wav,55.0645495083336,93.16316789195194,443.1612021423948,74.92124014483687,1542.2808157404797,2667.0947158328945,2.1795934595493107,60.38436356185219,0.014592099436986352,3.6480248592465884e-05,0.00043701500368831177,1.0925375092207795e-06,0.020904903819159555,33.39038548752834,34981.08058786878,98.86939410913389,12.938626041316253,102277.59519846657,59.093063246948766,9.137922160376428,2837830.9181127422,644.46248118688,30.99998758253963,0.0184340930065648,0.0767902678479477,-92.1340657291557,16.000053893229897,9.521813233258571,0.13814702204612403,0.12252840937387624,0.10903408256655268,0.10401708512819169,0.06933408838968694,0.08052725733523713,0.05655474608980828,0.06679233094795446,0.07981764205191719,0.05455160292604276,0.05666577460393096,0.06202995854067764,0.13424837004195359,0.09499314439437477,0.0937797257932301,0.08977497576223051,0.06575602353125463,0.07411636958971547,0.05858424281943337,0.06304594277095107,0.13353849914504193,0.061310139576158176,0.05210531223619377,0.05111620387823848,22.0
660.wav,46.83144220925503,83.16828375678153,574.1958432879052,80.53860424414006,539.8345945857974,520.8344038503044,5.7878210184166505,62.2949798932934,0.02268724912158696,5.6718122803967395e-05,0.0006785126995591803,1.6962817488979507e-06,0.026048276326067724,33.436734693877554,28438.428640991602,91.31706740391883,14.889041123126344,74183.49509421174,51.64655437711686,11.039412585908906,1164847.4946148198,525.7703199292351,30.999974095577173,0.0220095777378665,0.1061476251610744,-123.93339592918886,16.000050202382564,9.521812455523042,0.10164798986946762,0.09317106423051505,0.08692266365410037,0.14259133838009758,0.07720273174109026,0.0911577675498524,0.06840420533423257,0.09000289048225889,0.06665334569908574,0.06998786281146621,0.05632694119381188,0.05593119905402147,0.09585115017970629,0.08614673822450522,0.08737593721168685,0.2064906356737513,0.10580552191495557,0.0915363189286471,0.09017026314827123,0.10942389310818668,0.05759837208610892,0.12218938579053241,0.07039043714122421,0.053556326954729484,22.0
662.wav,50.39430730777354,66.28259085283749,582.0737866851541,81.0196412214371,1203.6305521478098,1717.0594826564031,2.6723313581489565,62.02326571726262,0.014177949963117312,3.544487490779328e-05,0.0006373625813191886,1.5934064532979714e-06,0.025246040903856362,22.244716553287983,28035.42342949872,102.59128465063905,11.417340284573871,63957.50400692174,53.692996712571414,9.670494787965039,862912.7689821701,512.5368219355468,30.999998074111634,0.0217043217988172,0.0855738613926183,-84.83651264795536,10.500356484094606,6.344045956744845,0.11345166296323593,0.08929444214545532,0.07067378486722163,0.09869235441115348,0.06328353022717652,0.08350028944145894,0.06189540275680196,0.09721254298194727,0.12078397707382896,0.060546845543485855,0.07302821527304316,0.06763695231519101,0.09772504140361586,0.07040173341879484,0.06276154399965062,0.08841282857697662,0.06181068603833289,0.06765226468614675,0.06373026221329481,0.08988333340702058,0.17153275084006508,0.04975123328488819,0.06144233284713229,0.05691252706757875,57.0
665.wav,46.70722817471121,86.13898725991712,575.6138816171489,81.31992108826195,4008.9899463570773,3247.714398988243,0.19921113561143572,59.9308658400805,0.012505297841866407,3.126324460466602e-05,0.0003936829218823588,9.84207304705897e-07,0.019841444551301168,31.764897959183674,27385.962042365347,98.37921491941675,12.321384561678945,71487.14022069648,56.93345550463063,10.271229333766412,1445209.9125964823,447.78491052972447,30.999987975140485,0.0214128031171032,0.0860991819222339,-122.78282783523228,15.000061215685651,8.94447366855727,0.09419113912226117,0.07152071009477981,0.07080954593684409,0.10411538255638628,0.0623811024656491,0.07981847303843832,0.05181165277584865,0.10822176476965656,0.17701446233047372,0.06355786743637008,0.06321883093549457,0.05333906853779765,0.09074518378612684,0.05742206641420901,0.07916245133585718,0.08357207393291477,0.05310578463268458,0.06217071870452435,0.05683424033970441,0.09699341026912972,0.21324470968892595,0.06833245624542444,0.0551050857050797,0.05663217991044254,56.0
667.wav,39.389361079522814,108.40766650929963,593.8303065549666,79.67423466478618,752.5006477318805,1128.2382072194052,3.8069328565504854,61.014911995382064,0.011362058027495455,2.8405145068738638e-05,0.0005053022020703029,1.2632555051757571e-06,0.0224789279564285,22.485668934240362,29667.185878612738,109.90347352357864,9.665574740135119,77018.12065147256,57.45270405009836,9.1120730278301,1074537.7569458643,660.8806468602334,30.999636378297353,0.0481240072164388,0.1354473442818887,-124.7748063950664,10.501623321446782,6.34071097849879,0.11714509141405514,0.06845718138055615,0.05193194542171833,0.10656542679559601,0.06438396379393645,0.08989333541834514,0.06096086417444681,0.08662240015514876,0.15237035169015287,0.051585073604256564,0.08249989640468278,0.067584469747105,0.08086952611987908,0.04455849486580226,0.03988607945646105,0.06283489818874653,0.06380603819408649,0.053156846006493,0.06601465568989039,0.06731162094211257,0.17472303472613618,0.03900538265937432,0.05470164208661523,0.055566216434609725,37.0
668.wav,81.27950695072329,113.31590008843571,598.1122204120327,76.37034840126204,2782.7922824862944,3525.251872249993,1.0862949446378407,62.582500660711574,0.019522056536029713,4.8805141340074286e-05,0.0007249533438750765,1.8123833596876913e-06,0.026924957639243862,26.928707482993197,24704.256849808677,97.84480318448054,9.849986823960027,50183.6002268777,51.61755239564609,8.810182654882748,888813.7381026087,504.5561432513701,30.999942644958427,0.0260885710399391,0.1030401000519624,-84.21055046495157,12.500071768961911,7.499892656754303,0.13316788338280156,0.08828600196441505,0.0759925510023258,0.11749837018353249,0.06560480993740002,0.10442095422672827,0.07314127883153018,0.06787693881045517,0.08072949054702722,0.046339678373401076,0.06751223678703516,0.07942980595334802,0.10170900942173124,0.06632581651181407,0.0786954544419137,0.08745995348718925,0.05291855907183114,0.07323969438874312,0.07331956789278277,0.05956847439204376,0.08449476682335287,0.04516945936350597,0.06294667648944917,0.07538210155646759,31.0
669.wav,47.842933775635274,96.37687586836537,591.7861483178979,76.2937506786428,4049.411967703411,2829.530619511688,-0.025814952391711197,61.517038424675206,0.01944469787762222,4.8611744694055546e-05,0.0005672360626479357,1.4180901566198393e-06,0.023816718133444326,34.27972789115646,32564.125132511144,102.44579644552596,13.178806882756554,73778.21255626793,55.18646911708721,9.5390062353201,1405507.0690751637,479.42729829220565,30.999991051419684,0.0230234417748624,0.0893657663265225,-104.71734286373716,16.499359177054163,9.81040517080069,0.11792222179582552,0.07028869342970726,0.06160204776380828,0.08253502804100475,0.059117596049269056,0.08116763295750064,0.058313149860992126,0.07587061542601478,0.1362345253727069,0.07091085547151664,0.09010046386493355,0.09593716996672054,0.10405417633049042,0.06883864438307621,0.06696862901835944,0.08497761668948003,0.0740048604932095,0.07675449970411012,0.07155748834629724,0.07504045302666956,0.19047295544957632,0.07330653167287028,0.07541087934018786,0.0811822112980366,28.0
670.wav,46.11604605456414,65.00709240511915,398.7075232519372,95.45866339058972,750.0278638238944,823.6873566740705,4.542977895148532,62.44835063306448,0.018402145425965213,4.600536356491303e-05,0.0007029024460525382,1.7572561151313454e-06,0.026512307444893177,26.180226757369613,28638.202088292346,96.52254936220801,12.12551692864949,79612.9372207598,51.703879935485276,9.654797840108278,1884184.418833539,480.5301643905252,30.96044571827736,0.0196837578142009,0.1009607433609314,-108.67295305571858,12.50148625949723,7.497728372333634,0.09691303890647596,0.086233633409908,0.06097855625549895,0.09608188482735734,0.09533632988870008,0.11053397255352643,0.07311768754136766,0.0948337336868856,0.08763565063750028,0.06337964617354486,0.06886054369854558,0.06609532242068927,0.0679507974968761,0.0651098660990333,0.06415189972931439,0.07871429063572795,0.11362014153860561,0.07823011081429136,0.09385462777641095,0.07373730709769269,0.06376791324330061,0.055756516899811974,0.05446505642793199,0.055381391170572676,42.0
671.wav,53.45047188137208,94.18852971962095,596.4273073393083,111.31541232849085,4394.777392237934,2498.17665651734,-0.15620299527147674,67.38278567686925,0.05521192325871438,0.00013802980814678594,0.0021894677824001543,5.473669456000385e-06,0.04679174908464263,25.217052154195013,27502.76352272403,100.43996420182604,10.233655532333993,85010.53644019968,54.45924223517992,8.459175950660274,1912840.057321326,441.87818046461234,30.99206070428311,0.028737074347374,0.1734598655418916,-82.22645529058808,12.000760111849731,7.210451392337407,0.10778880672946996,0.07977227712854255,0.0659353878922588,0.11387284243253892,0.05446343477892599,0.07931104820153544,0.05276617391606749,0.08609405470111073,0.1650095270303082,0.06942279788664985,0.0673228762675071,0.05824077303508498,0.0777359930312331,0.08662828909413678,0.08057697746418814,0.08349083534404478,0.04622106139899683,0.06033083856169193,0.05955905867625237,0.07485696938014134,0.16909514116791816,0.0652527402455388,0.05972981000673132,0.05699427169157728,40.0
673.wav,76.04467724405586,101.1080724114425,492.64267320835796,76.41219014918121,1165.0718014454387,900.5901627632529,3.483795114417126,60.984846935837815,0.011307546385541193,2.826886596385298e-05,0.0005018162086575708,1.254540521643927e-06,0.02240125462239941,22.533242630385487,22538.32867749878,92.80539706636803,9.943494415564041,68821.40182363252,50.92858809349666,8.27460302222076,2068992.882794913,515.4682651559035,30.7942623253806,0.024631087307159,0.170421843710138,-98.52675304694978,10.50033614114592,6.343794391845978,0.12247519904510432,0.06996107596546318,0.07483807010378776,0.1272400865144183,0.0543454133751314,0.08566596569513502,0.0587712076978537,0.07350096182398207,0.11148722429204061,0.06341255292440616,0.07590395463520072,0.08239828792747679,0.09030288376392397,0.06316351392096602,0.06707894638229968,0.09078043382641589,0.050367307082072404,0.053388461682679675,0.056983981064549716,0.0673953301472691,0.10788476838539765,0.05634500185887146,0.05972643270099002,0.08586924081352577,21.0
674.wav,65.7681171149591,134.857039556369,598.6683285524642,75.00621051874036,745.8743981510794,915.9553282619331,4.619461008235427,63.00598287408892,0.015495337578383872,3.873834394595968e-05,0.0007992051591250935,1.998012897812734e-06,0.028270216821331483,19.38843537414966,26241.444135167843,102.94620114549959,11.8277050191638,57244.62494636838,43.57798228278619,8.72843897810264,632020.3211738357,405.6336426288801,30.793172572950436,0.0261670083948204,0.1557091468422181,-105.24451096810928,9.000006395688098,5.477295804784781,0.10227221993462109,0.08633993388029183,0.07782468594641935,0.0865569847142494,0.08011140540132633,0.09505528117054172,0.0690545805108563,0.08351779315650527,0.07663719055615151,0.07252826749854135,0.08352498324033508,0.08657667399016072,0.06142932103365825,0.06461201411617548,0.06315682189994454,0.060869384661263785,0.09016445656854923,0.060278956728776,0.05398317698973234,0.06011008254319633,0.05466445280103913,0.057415073833540546,0.05445381266357225,0.06751153795492389,52.0
