,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,age
475.wav,-313.20074462890625,141.07675170898438,7.548488616943359,38.33475875854492,8.249783515930176,2.2140791416168213,3.7139949798583984,-6.26181697845459,3.547156572341919,-1.2187832593917847,2.8229002952575684,7.5810747146606445,-12.827980041503906,6.574419975280762,3.301847457885742,0.03975830078125,0.020958555509199846,1296.1526082372693,515.0208458690072,1850.0999905413653,551.6789742637742,17.403981341907365,4.585419235836673,0.0020542133133858442,0.0025605291593819857,2701.4749145507812,1601.2439668962636,55383.12109375,5895.2998046875,234.30816650390625,474.40338134765625,1589.0158081054688,3723.4945678710938,1.8986024856567383,-0.0024813725613057613,0.04649483039975166,0.0021617691963911057,0.21553492546081543,3.8595480918884277,18.0
476.wav,-228.31045532226562,84.61332702636719,6.624993801116943,17.24007797241211,-0.28333237767219543,-5.998775959014893,-4.75139045715332,-2.5516180992126465,4.77769136428833,-6.48368501663208,1.2313487529754639,2.1289448738098145,-0.7024664878845215,4.244131565093994,43.61691665649414,0.16271126940359476,0.14916286132180614,2799.5853648498705,1724.8226437876488,2444.280685070692,593.6490479330625,14.70922785020361,4.9849106566789665,0.04876689612865448,0.06620508432388306,5135.851907169118,2730.9292345133135,1056788.625,341431.5,1108.2984834558824,2127.649356617647,3957.2397748161766,6115.809685202206,2.1522488594055176,0.00018766992434393615,0.06824450939893723,0.004657313227653503,0.8561846017837524,7.776364326477051,18.0
477.wav,-250.97215270996094,94.8797836303711,-21.741168975830078,20.683595657348633,-2.185051441192627,1.3437111377716064,-0.056833792477846146,-8.370810508728027,0.5520691275596619,-5.91342830657959,-6.595004081726074,1.8506712913513184,3.075043201446533,-1.9595661163330078,147.55096435546875,0.13709135910560344,0.13584746154581265,2380.8137940386264,1296.1748762505972,2182.3889773532737,472.03496795667184,15.444944369771887,3.7275039421532803,0.03830605000257492,0.06900255382061005,4389.962983230064,2086.778418727213,5300990.0,1778799.375,824.7216796875,1787.8498787715516,3316.751852101293,5224.411730536099,1.3969480991363525,2.9332111353141954e-06,0.06842649728059769,0.004682185593992472,-0.46421775221824646,5.217069625854492,32.0
478.wav,-329.57244873046875,124.02412414550781,19.867565155029297,24.260478973388672,28.07221221923828,11.905193328857422,-10.531268119812012,1.5237594842910767,-4.104108810424805,-3.3669545650482178,5.369243144989014,-1.0279216766357422,-0.2768670916557312,6.828681945800781,58.145633697509766,0.09235937090539832,0.10148135923842334,1745.6007870591945,1452.5509209280413,1909.0533302270242,859.9943998541089,19.611548786067445,6.922422685441415,0.025455234572291374,0.05134095624089241,3492.667489681604,2855.239378535725,1257664.875,110856.6015625,507.53127763856133,1121.6677107900944,2440.282972803656,4223.825821786557,1.9021023511886597,3.5939808640250703e-06,0.07803480327129364,0.0060894303023815155,-1.073438048362732,6.274300575256348,46.0
479.wav,-357.40362548828125,19.494873046875,-25.10759162902832,38.371604919433594,3.0465731620788574,-1.122241735458374,1.017342209815979,-7.623934268951416,-0.5105416774749756,6.954899311065674,-7.870045185089111,6.322593688964844,-1.8983618021011353,6.481006622314453,25.460468292236328,0.22472420157967032,0.1499697023006378,3574.1045341841796,1533.6872099232294,2145.556249867044,517.0212707388091,19.526725187100443,4.013648155214381,0.04309066757559776,0.05598166584968567,5704.512282151442,2015.0254452568915,93506.2109375,913168.0625,2001.2509390024038,3248.7806114783652,4833.0564528245195,6363.724083533654,2.5946974754333496,2.002746896323515e-06,0.04001113027334213,0.0016008905367925763,0.49354276061058044,23.323490142822266,22.0
480.wav,-297.9972229003906,97.38928985595703,37.81392288208008,36.17156982421875,6.353271007537842,3.5242726802825928,5.911521911621094,10.808984756469727,-3.4338033199310303,-0.7454681396484375,2.8286163806915283,1.511580467224121,-0.37555840611457825,5.040018558502197,7.955033302307129,0.05314867424242424,0.04212350747187412,2080.689926791877,1208.7762232283155,2487.4029660422816,779.5386871222303,18.403120851975,6.86480661223299,0.010979101993143559,0.020402701571583748,4588.312322443182,2898.3958146419704,450769.125,14087.9404296875,190.31871448863637,1183.3473899147727,3078.8130326704545,5529.574307528409,1.4430358409881592,-0.00345286400988698,0.11717566847801208,0.01373013760894537,0.3671101927757263,7.37270450592041,19.0
481.wav,-379.07568359375,66.26173400878906,20.0802059173584,30.60648536682129,2.763070821762085,6.156968593597412,3.7754435539245605,5.240715026855469,-1.830823302268982,4.670133590698242,13.142924308776855,-6.9013237953186035,5.171840190887451,4.16764497756958,3.375523328781128,0.05650745738636364,0.05448588862413508,2619.4256796604586,1150.41291684791,2756.413105893098,628.0287979846318,20.368707163410683,6.732744769664052,0.010211930610239506,0.011798164807260036,5743.718415373689,2278.3469558153824,39819.21875,12323.3642578125,372.5394722465035,1705.941665756119,4175.107387729458,6716.627683839598,1.6171727180480957,-0.002500977134332061,0.03285258635878563,0.0010792925022542477,0.5847066640853882,12.77156925201416,35.0
482.wav,-390.4703369140625,106.49267578125,31.239299774169922,40.696258544921875,15.583794593811035,-0.32134753465652466,8.867304801940918,13.85575008392334,2.5210437774658203,0.5601532459259033,7.102044105529785,-1.6724131107330322,-3.3510477542877197,11.696398735046387,1.0251394510269165,0.029765226403061226,0.01199653459309665,1471.1012887557881,391.0805491395367,2321.0210412380743,299.9208312387263,17.650184233963866,5.247676621818633,0.0028955054003745317,0.0032219854183495045,3197.021484375,1297.6385557471472,4023.067138671875,219.88951110839844,154.248046875,405.17578125,1687.7197265625,4595.80078125,1.3702590465545654,-0.0026023811660706997,0.024442007765173912,0.0005974117666482925,0.6151487827301025,10.457670211791992,21.0
483.wav,-329.9687194824219,100.63418579101562,32.79659652709961,44.79056167602539,18.033544540405273,14.742959022521973,-20.060251235961914,-8.26181697845459,9.734827041625977,-8.565135955810547,-6.514597415924072,4.22442102432251,-5.730951309204102,-8.996789932250977,96.38001251220703,0.08166159551309729,0.10314693525173851,1778.913127502523,1313.1310374093102,2011.6200099416806,556.7819545147925,17.315693674126845,5.413217651713852,0.012246416881680489,0.02806440368294716,3353.7189068571893,2260.4983170317587,5861875.0,577518.375,583.4357543312824,1082.784164507772,2216.9467748137954,4411.399596219236,1.5698139667510986,5.047845661465544e-06,0.08208294957876205,0.006737610325217247,-0.6745589375495911,10.814518928527832,30.0
484.wav,-205.14712524414062,87.3550033569336,1.9916948080062866,21.39312171936035,-3.0679726600646973,1.0207011699676514,-8.749445915222168,-11.253381729125977,-7.95302152633667,-17.166780471801758,-6.74821138381958,1.4973063468933105,-9.157383918762207,1.5152050256729126,180.68182373046875,0.13666864809782608,0.15179849297969014,2354.9855623514645,1789.7809865304398,2090.9582725126825,710.0963416440808,19.509601585989344,8.884615934156773,0.03295527398586273,0.05868259817361832,4338.406780740489,2864.456902241481,18800968.0,1947672.375,1011.9950110394021,1741.137355638587,3097.3827488111415,5130.060950237772,2.4345052242279053,-1.326020992564736e-05,0.19103114306926727,0.03649289533495903,-0.1089400053024292,2.462073802947998,20.0
485.wav,-306.3744812011719,80.14566802978516,-5.2899489402771,46.21151351928711,11.643712043762207,-1.4930425882339478,-11.801167488098145,-18.92053985595703,-20.422115325927734,3.9743804931640625,2.74589204788208,-7.937798023223877,-13.179515838623047,-7.672115325927734,58.03334045410156,0.13070953207671956,0.10667758936495333,2212.259869896463,1338.6789593751453,1875.5983415720477,563.7392427597922,24.33088128182627,5.278553603396781,0.02141723968088627,0.03131813183426857,3947.5032552083335,2123.921709887084,1402281.125,443748.09375,932.8092447916666,1649.6142578125,3040.9212239583335,4666.7236328125,2.1871542930603027,3.737296310646343e-06,0.07973971217870712,0.00635842140763998,-0.3453519642353058,6.036437034606934,23.0
486.wav,-358.0093994140625,59.09877014160156,54.08396530151367,40.740325927734375,10.596253395080566,-6.743875503540039,1.5372518301010132,-1.7732371091842651,0.9290820956230164,-11.749882698059082,-0.21226434409618378,6.755673885345459,-5.883723258972168,1.4880889654159546,2.078782796859741,0.20470010080645162,0.2242722630725512,3264.2495382596726,2490.8066629439872,2445.2404020020513,629.5199034391544,16.053524833707726,6.249526568594223,0.023960141465067863,0.030731456354260445,5370.971285912298,3504.8841544637194,24318.27734375,3370.177490234375,1838.136734501008,2923.13232421875,4322.443217615927,6150.3343151461695,2.295534610748291,-0.0026127141900360584,0.037665486335754395,0.0014186888001859188,0.8323134779930115,3.5034232139587402,19.0
487.wav,-251.3704376220703,120.7479476928711,11.636704444885254,27.708860397338867,11.505857467651367,0.7851402759552002,2.585313320159912,-2.7386395931243896,-0.9843103289604187,-9.153491973876953,1.561535120010376,6.108093738555908,-2.2097690105438232,6.678497791290283,81.37125396728516,0.10020764608859567,0.12422966880238678,2020.4049462877315,1663.3865229328214,2051.098840790076,705.1853798729626,14.066625774082322,4.640749654572807,0.012800303287804127,0.027143239974975586,3621.129784327875,2660.2089987515046,3477819.5,898051.0625,765.9407030513667,1463.0502483285227,2708.231565887135,4436.215304878947,1.9134804010391235,1.6096708350232802e-05,0.09138176590204239,0.00835062749683857,0.39755958318710327,4.158331394195557,27.0
488.wav,-281.0411376953125,99.17961120605469,35.33189392089844,27.4061222076416,8.064919471740723,-1.986918568611145,6.045745372772217,8.156176567077637,-10.942652702331543,-0.2577182948589325,9.962528228759766,-8.002613067626953,-4.654592037200928,8.788012504577637,3.7637267112731934,0.05486360143442623,0.05539646077538356,1869.3541550165576,921.6951290109835,2506.898153956975,481.6987034578706,16.650889201099165,5.4979378883591306,0.00956762209534645,0.0186246857047081,3989.8201363985654,2200.96533044027,80417.7734375,3479.938720703125,270.2240490522541,793.0219806608607,2484.4374359631147,5555.036901255123,1.6105480194091797,-0.002862313063815236,0.06957078725099564,0.00484009413048625,0.8245342373847961,2.2193002700805664,26.0
489.wav,-331.8514709472656,119.83533477783203,-27.341075897216797,27.755311965942383,-3.207641363143921,-1.8530851602554321,-8.616497993469238,10.302445411682129,-20.207674026489258,-6.896194934844971,-5.192112445831299,-14.432069778442383,5.676243782043457,-8.536247253417969,39.306488037109375,0.12065146625905797,0.09976765233204773,1903.8615989932755,1002.7052743858777,1603.0660861361653,495.1006306184686,21.31643108193996,5.640468553332239,0.003124334616586566,0.004715643357485533,3542.8360648777175,1706.3905412743798,1126712.125,330259.78125,680.6711390398551,1509.5954342164855,2780.453181612319,4107.605865036232,1.278241753578186,-4.0151593339032843e-07,0.04348483681678772,0.0018909311620518565,-1.4429481029510498,16.275924682617188,42.0
490.wav,-359.37237548828125,120.22875213623047,-14.870898246765137,30.6689453125,8.459943771362305,-10.784116744995117,17.096145629882812,-15.866134643554688,6.359241008758545,-5.941974639892578,-2.38604998588562,2.335322380065918,-12.495030403137207,2.626411199569702,1.501513957977295,0.0374133991745283,0.011217934844179224,1442.741093811676,364.809177508039,1974.5160228453137,365.10014336855323,19.92933962263155,6.488901900023084,0.0014756571035832167,0.0013612081529572606,2794.6441074587265,925.6808808699807,16377.646484375,1511.38623046875,252.91356500589623,612.6805719339623,1846.1674528301887,3711.0241008254716,1.4352412223815918,-0.0036245600786060095,0.032115813344717026,0.0010314255487173796,0.2912459373474121,1.9579191207885742,18.0
491.wav,-321.30987548828125,63.2096061706543,-12.912369728088379,18.457687377929688,-6.6772003173828125,-21.52574920654297,1.3256057500839233,-13.848750114440918,-14.815037727355957,-0.5928816199302673,-12.107351303100586,-1.3055148124694824,-10.64600658416748,-2.886294364929199,39.228111267089844,0.18195056810368537,0.15584997855417212,2950.3609397080136,1680.0925509225153,2227.512735633482,626.3018702593081,22.370494480327075,5.676720020608361,0.03156782314181328,0.046456802636384964,5153.743570157797,2500.470727086272,836054.1875,693602.125,1265.223739170792,2513.0953647122524,4095.8213277382424,5921.926970529084,2.227813482284546,2.6074228571815183e-06,0.05940324813127518,0.0035287458449602127,-0.5470041036605835,17.03919792175293,18.0
492.wav,-396.4254455566406,64.43040466308594,33.18855667114258,43.51411437988281,23.81692123413086,4.537054538726807,16.509117126464844,10.434664726257324,-4.958629131317139,14.917520523071289,-0.6068136096000671,-0.5778559446334839,10.558127403259277,-1.7231714725494385,4.530889511108398,0.034853980654761904,0.022321525452418722,2381.651914360622,1069.2621309835977,2894.923905861264,617.8487205107316,19.43046670776399,6.081109841952483,0.0056068627163767815,0.006954370532184839,5818.359375,2516.0731550230284,89275.859375,9155.669921875,127.001953125,1149.3896484375,3804.19921875,6884.9853515625,1.3563330173492432,-0.0033093392848968506,0.04380584508180618,0.0019189519807696342,0.8913043141365051,19.368026733398438,18.0
493.wav,-232.6621856689453,104.94249725341797,5.790502548217773,52.96058654785156,-6.676339626312256,25.230010986328125,-7.4033732414245605,8.023636817932129,6.027246475219727,-1.6953728199005127,5.694465637207031,-7.67063045501709,4.026344299316406,0.32698673009872437,123.8322525024414,0.11627175071022727,0.11841485760031699,2004.355075253517,1353.6487800068287,1743.1685094148897,459.9285385238928,15.127281971636265,5.1196025688117635,0.006375896744430065,0.010689512826502323,3611.901189630682,1831.1702177956197,3512155.0,6764209.0,880.1501020951705,1595.1796875,2773.1731400923295,4236.080233487216,2.0305590629577637,-4.622228880180046e-05,0.1424950212240219,0.020304832607507706,-0.4861770570278168,6.0027360916137695,26.0
494.wav,-370.2481384277344,74.9023208618164,21.536319732666016,29.40068244934082,9.448718070983887,-3.886676549911499,-16.325265884399414,12.303903579711914,-20.289480209350586,-4.592963218688965,-0.42546457052230835,-3.5261070728302,-3.1326026916503906,1.8468765020370483,47.771270751953125,0.16700481309724563,0.15195367404851554,2742.406456672348,1600.8889743490083,2450.5757641967402,611.3009954644864,13.63773455454195,4.890474502207097,0.04496532678604126,0.05444512888789177,5163.538647502108,2696.162756524493,1252196.5,198510.46875,975.7845436340641,2032.019022383537,3878.578945114882,6206.101539444561,1.442183494567871,-3.5798573208012385e-06,0.03636885806918144,0.0013226938899606466,-0.2539290487766266,6.119283676147461,78.0
495.wav,-302.68743896484375,146.14727783203125,-44.61314010620117,37.9230842590332,-5.41707706451416,0.7329034209251404,-1.3769993782043457,-6.813925743103027,-11.250262260437012,-0.11833705008029938,2.6767373085021973,-1.0020817518234253,-0.6282554864883423,-3.0915989875793457,34.18888473510742,0.08874865050186741,0.04841010410590269,1592.9766191453386,587.4605887021144,1446.0649737587444,434.92807847182536,21.294199281080555,5.663345199547299,0.0010918468469753861,0.0018107244977727532,3042.4144071691176,1235.1479714323993,688142.375,445890.34375,481.3404756433824,1176.8569048713234,2338.373161764706,3609.2845243566176,1.2118076086044312,-2.7813332508230815e-06,0.041387394070625305,0.0017129163024947047,-1.068837285041809,16.120323181152344,28.0
496.wav,-359.16754150390625,115.48664855957031,13.690689086914062,29.422487258911133,4.095232009887695,-20.076725006103516,6.098162651062012,-15.26501750946045,1.2403466701507568,-8.114269256591797,-11.577672004699707,6.763853073120117,-10.607247352600098,-1.9553648233413696,2.099952459335327,0.03697983099489796,0.011756380041980725,1382.79841713029,472.13710744129685,2075.5344216591247,427.98948164168985,20.56333848614635,7.479097122342383,0.0015474107349291444,0.002684837905690074,2698.2421875,1333.6629839525876,43957.015625,1203.2476806640625,252.4658203125,565.576171875,1529.5166015625,3643.06640625,1.9450104236602783,-0.0027083158493041992,0.04716559126973152,0.0022245929576456547,0.8120378255844116,1.8400907516479492,19.0
497.wav,-263.5533142089844,134.68247985839844,20.44251823425293,44.590843200683594,5.909744739532471,1.9839630126953125,7.982127666473389,-16.68951988220215,10.562891006469727,-8.810613632202148,-3.959625482559204,0.23882442712783813,3.9521713256835938,1.8052926063537598,4.185446739196777,0.08984375,0.09514700274120873,1816.8483208995242,1521.5277660306567,1906.1161121735024,794.5627720837059,16.194978954687038,6.287321153198939,0.014658700674772263,0.027766792103648186,3353.07861328125,2862.900136565664,118647.203125,16723.2578125,516.43798828125,1382.07275390625,2442.403564453125,4186.7724609375,2.14426326751709,-0.002932875184342265,0.07783829420804977,0.006058800499886274,0.4808541238307953,2.2605080604553223,18.0
498.wav,-265.95477294921875,122.33805084228516,-26.81296730041504,29.291215896606445,-8.772801399230957,3.3409833908081055,-9.334659576416016,7.023333549499512,-2.862797260284424,9.796945571899414,-7.837977886199951,-0.2181912511587143,7.450620174407959,-3.182404041290283,64.81993865966797,0.09343280314880305,0.09039926559927686,1749.6433532472497,1074.3195138436063,1619.5234111002198,579.0714264518035,18.61257350031741,4.2060543137344615,0.0016508328262716532,0.0030489726923406124,3391.491207749592,1830.9926520019017,1947075.125,654472.1875,504.37837918253535,1317.55554398463,2632.639104367859,3940.6347496854596,1.525878667831421,8.847165190672968e-06,0.08875977993011475,0.007878297939896584,0.17028091847896576,4.747182369232178,19.0
499.wav,-245.49710083007812,107.72161102294922,21.232881546020508,24.582056045532227,8.057145118713379,-7.562829971313477,-2.1572020053863525,1.24465811252594,-4.774652004241943,0.512794554233551,-2.653428316116333,-0.8385001420974731,-4.368313789367676,5.659732341766357,87.039306640625,0.10761884780718702,0.12674719121790656,2170.343031047129,1447.8799916658952,2431.4754983336115,663.4952164150761,14.594879677399879,4.3547196774286,0.0284116230905056,0.0670958086848259,4377.3390898196,2621.3318457778046,3877270.25,154254.90625,505.96371021300234,1386.1708297611572,3005.504314534631,5486.240807935665,1.2501246929168701,1.4465731510426849e-05,0.08570849895477295,0.007345946971327066,0.6612836122512817,5.870474815368652,29.0
500.wav,-290.8712463378906,77.35346984863281,9.508683204650879,15.50799560546875,2.326667547225952,-1.5741450786590576,-12.350293159484863,1.7165591716766357,-13.66845417022705,-2.643702983856201,-1.7805830240249634,-11.502665519714355,0.44543564319610596,6.972311973571777,42.28070068359375,0.17247403642993456,0.1550428451517116,2724.329297967452,1686.8726659785073,2331.2543109017824,565.4110417113006,16.614450453046242,6.140185083115886,0.03941385820508003,0.054120004177093506,4839.992470777672,2678.1647183578193,979530.875,522899.4375,1129.7417327647902,2116.9698234732823,3709.957210162214,5824.578810830153,1.9840952157974243,9.138700079347473e-06,0.061260875314474106,0.003752894699573517,-0.4461115598678589,16.651771545410156,60.0
501.wav,-338.16436767578125,126.08753204345703,30.035442352294922,19.36106300354004,-6.328210830688477,1.7787379026412964,2.2783875465393066,12.93648910522461,6.630794048309326,-1.3247908353805542,11.186098098754883,5.851642608642578,0.5830484628677368,7.6602783203125,2.0078163146972656,0.0324554443359375,0.009945910001337937,1442.1199158458528,490.7061149517072,2182.81665320723,547.8477146006641,17.397862719953892,5.64777264488888,0.0031968611292541027,0.003885686630383134,3193.6431884765625,1839.3954771246158,17859.439453125,2402.577880859375,210.11695861816406,512.4229431152344,1578.8211822509766,4500.607681274414,1.4393994808197021,-0.0029773900751024485,0.03689979761838913,0.0013615950010716915,2.4843099117279053,35.44953918457031,18.0
502.wav,-382.1766662597656,111.53593444824219,21.237913131713867,17.541763305664062,7.057055473327637,11.035710334777832,-4.04677677154541,-4.5489349365234375,0.6089705228805542,5.363572597503662,-4.377927780151367,5.415111541748047,0.1695680022239685,0.9346723556518555,1.9799553155899048,0.06852997929216867,0.109297455597371,1937.6009722945928,1490.4299713392925,2207.491797972574,730.0061456923014,20.172864780442406,4.662274543567954,0.011377580463886261,0.02656506933271885,3808.3934370293673,2944.920180337114,25084.796875,3240.555908203125,552.469350056476,1179.6563205948796,2687.2399755271085,4652.209619728916,1.5321693420410156,-0.0026526947040110826,0.02954132668673992,0.0008726899977773428,0.8622047901153564,5.426896095275879,20.0
503.wav,-394.368408203125,73.8864517211914,23.876249313354492,27.732038497924805,-2.2483327388763428,1.9568644762039185,10.973319053649902,7.721901893615723,-3.711644411087036,4.2611403465271,13.865865707397461,-4.6371893882751465,3.357353687286377,0.5254759788513184,3.365551471710205,0.049156659915123455,0.02499000150676353,2426.556122354436,976.4055285612244,2733.206702404636,563.3197577731665,21.443070685423194,5.153827996326589,0.00936933234333992,0.013740448281168938,5485.849338107639,2233.2670134502614,37795.78125,15469.4638671875,346.6579861111111,1377.5933159722222,3781.7355685763887,6584.640842013889,1.5256708860397339,-0.0025156692136079073,0.030722368508577347,0.0009438639390282333,0.1983959972858429,26.25693702697754,35.0
504.wav,-329.65008544921875,44.20405960083008,21.939533233642578,43.47172927856445,6.610561370849609,-2.0341882705688477,-4.00563383102417,8.731449127197266,4.366652488708496,-4.512578964233398,5.166680812835693,3.3895177841186523,1.6955806016921997,12.209379196166992,0.9478334188461304,0.14310578377016128,0.11926731769679956,3249.662546390696,1095.1711733006932,2812.0776381036944,308.3652875880474,17.964540746630735,4.16627530438732,0.03282793238759041,0.030038807541131973,6467.254441784275,1442.5843492906843,4982.87109375,2805.41748046875,1110.0018901209678,2545.6066500756046,4740.604129914314,7703.677072832661,1.5335450172424316,-0.0026176893152296543,0.016255229711532593,0.000264232512563467,0.6252712607383728,4.618703842163086,15.0
505.wav,-440.30792236328125,136.08494567871094,7.077649116516113,23.46437644958496,-2.3269925117492676,0.6790631413459778,8.03466510772705,3.515275001525879,0.25802454352378845,-0.39167118072509766,1.1445223093032837,-0.8535696864128113,4.003803253173828,-3.566690444946289,3.5892858505249023,0.01813998287671233,0.015256785502638367,1072.8701698287553,340.4250617156395,1634.0734476696334,398.45063905748907,21.351034458087092,4.543095740350075,0.0006311413599178195,0.0005236949655227363,2298.5956897474316,1122.0635384890547,62035.8828125,3265.158935546875,125.29079489511986,425.79696864297944,1246.7872097067636,3129.025143139983,1.1439744234085083,-0.002513984916731715,0.035875387489795685,0.001287043560296297,1.4482827186584473,11.307847023010254,21.0
506.wav,-307.71795654296875,105.7557601928711,19.665067672729492,30.138845443725586,19.41878890991211,7.163116455078125,-6.005812644958496,0.76714688539505,-1.741876244544983,-10.11365795135498,-6.44821834564209,-2.1807339191436768,-8.456999778747559,-4.1416802406311035,153.61553955078125,0.07917396806853583,0.10219755361206788,1708.535611640372,1291.805683152374,2017.5625964300857,778.3245205061438,19.41739328643638,7.401730418452531,0.019476426765322685,0.04841701686382294,3484.1930125584113,2539.5947716127166,14987955.0,904158.0,470.3227219626168,929.053738317757,2286.685300452687,4428.01812573014,1.485918641090393,-2.546407131376327e-06,0.13719870150089264,0.01882348209619522,0.14570677280426025,6.218404769897461,20.0
507.wav,-326.0597839355469,78.36235046386719,30.64448356628418,25.13936996459961,-29.30336570739746,-31.50067138671875,-28.537322998046875,4.881956577301025,-25.226224899291992,-13.720416069030762,0.25567713379859924,-28.2270565032959,-8.115900993347168,-4.537132740020752,37.819114685058594,0.17994228435797002,0.15612692614027174,2680.166043314447,1875.7860071440234,2118.186482794442,652.0446888050452,25.82283195535736,5.346444892294397,0.022733476012945175,0.03656115382909775,4746.443097273075,2816.1395358474538,1527712.0,164222.90625,1291.2294309860354,2056.508908804496,3620.1010888538826,5580.414666531846,2.386136770248413,5.120249170431634e-06,0.06411441415548325,0.0041106585413217545,-0.05012843385338783,8.111491203308105,68.0
508.wav,-313.7587890625,80.02177429199219,6.819622039794922,38.825355529785156,3.7494208812713623,-10.825447082519531,-13.387965202331543,-12.8573579788208,-12.695944786071777,-14.674184799194336,-19.631885528564453,-5.619809150695801,-13.574372291564941,-8.49134349822998,83.10282897949219,0.12502340868930548,0.1059842571642395,2457.6670168399964,1247.3630632286863,2311.219232615869,659.0207621715398,24.159214574333475,4.868483381437654,0.02671743370592594,0.03178966045379639,4863.552520695683,2341.3997248570713,4927482.0,440893.84375,793.9227141114782,1658.3478087065919,3587.031946258451,5742.119119617202,1.4222543239593506,-8.75833961799799e-07,0.071629598736763,0.005130799487233162,-0.02763856016099453,7.857227325439453,21.0
509.wav,-374.39886474609375,123.03498840332031,21.750221252441406,18.232763290405273,8.790962219238281,7.935487270355225,1.5747637748718262,0.8634791970252991,7.459308624267578,-2.5006279945373535,5.63740348815918,2.404965877532959,-1.58869206905365,2.352095603942871,4.167699337005615,0.03951402889784946,0.05282026649717893,1378.191502452859,1201.1069571580006,1936.241413867034,695.2558703345525,19.373828568942436,6.392504642416661,0.0036983282770961523,0.010886138305068016,2629.7134891633063,2295.244230210649,108424.296875,5415.8818359375,261.52422505040323,790.2454007056451,1636.2918976814517,3552.0523563508063,1.5524574518203735,-0.0030862437561154366,0.0596608966588974,0.003559422679245472,0.9736870527267456,6.608257293701172,29.0
510.wav,-310.3165588378906,93.97045135498047,14.678834915161133,22.87343406677246,12.120123863220215,3.8156869411468506,-6.5851898193359375,-0.8479676842689514,-9.559432029724121,2.4329655170440674,-0.6878677606582642,4.214517593383789,-2.3911044597625732,2.2002439498901367,49.93800735473633,0.11570738299763034,0.13864878879896092,2252.389805612337,1710.3176557729082,2191.887258605591,685.4714329303777,16.8572658856438,5.739149891267284,0.021787745878100395,0.041715286672115326,4047.425762736967,2824.6889048864527,1019137.0,315620.21875,795.412030694609,1689.897206383294,3069.420333789988,4935.685699607524,1.826411485671997,-8.104710104817059e-06,0.06039688363671303,0.0036477837711572647,0.24044141173362732,11.017671585083008,25.0
511.wav,-380.4223937988281,83.24944305419922,27.025840759277344,29.05226707458496,16.41083526611328,5.322311878204346,3.414356231689453,9.226578712463379,-13.252530097961426,-2.0476431846618652,6.700692653656006,-6.011343479156494,0.8276885151863098,1.5679726600646973,1.9177236557006836,0.051569620768229164,0.02476055893608388,2288.3644878257232,1011.2877366591473,2758.0771628098523,588.9395121626919,20.845801365701522,4.3027577394145,0.009970107115805149,0.011164557188749313,5302.326965332031,2391.7940241338406,26511.71875,1093.259521484375,223.96774291992188,1169.970703125,3481.4254760742188,6533.420562744141,1.0589114427566528,-0.002494358690455556,0.02538379654288292,0.0006443371530622244,0.9854022264480591,4.938064098358154,20.0
512.wav,-396.7646484375,145.6018524169922,19.043596267700195,24.759572982788086,-5.298844814300537,2.8811073303222656,11.175060272216797,-9.534318923950195,8.370926856994629,3.4597809314727783,-0.27102604508399963,8.59744930267334,-3.1024060249328613,-1.9161494970321655,1.823240041732788,0.025939255617977528,0.010683127209390058,1135.9761098263878,447.42024637062406,1781.7945343536162,434.9745186569438,17.183519904486843,5.6746485598217635,0.0012244884856045246,0.0013345442712306976,2093.0757329705057,1430.4511633530904,11681.37109375,1758.5921630859375,172.87049025632024,460.9073253160112,1301.1861393960673,3099.5715194873596,1.2866156101226807,-0.0025502133648842573,0.02344396896660328,0.0005496196681633592,0.8822081685066223,5.936100959777832,28.0
513.wav,-366.4735107421875,79.71282958984375,20.621259689331055,42.17042541503906,14.738636016845703,10.952657699584961,-1.3904728889465332,8.483311653137207,0.6276167631149292,3.2162396907806396,9.659847259521484,6.299877166748047,-5.554015636444092,14.44169807434082,0.9535141587257385,0.06413067511792453,0.05796908568743849,2210.858571541334,935.2887011943241,2538.9082019497955,526.5065165848298,18.176211345648536,5.042704888000213,0.008296115323901176,0.010224665515124798,4870.566774764151,1947.8003535227606,6349.1435546875,1874.6785888671875,425.58547685731133,1166.6526938384434,3359.1796875,5988.66818985849,1.6980384588241577,-0.0032068744767457247,0.019690530374646187,0.0003877169801853597,0.36248764395713806,3.7924842834472656,31.0
